"","sample","cell_type","composition","integrate"
"4767","MOCC-0022-B","CD4+ Tem",0,"Y"
"4768","MOCC-0022-B","CD8+ naive T-cells",0.0197559782454338,"Y"
"4769","MOCC-0022-B","CD8+ T-cells",0.00801583307782413,"Y"
"4770","MOCC-0022-B","CD8+ Tcm",0.0376047718035949,"Y"
"4771","MOCC-0022-B","CD8+ Tem",0.0287957869519745,"Y"
"4772","MOCC-0022-B","cDC",0,"Y"
"4773","MOCC-0022-B","Chondrocytes",0,"Y"
"4774","MOCC-0022-B","Class-switched memory B-cells",0.00395268136942236,"Y"
"4775","MOCC-0022-B","CLP",0.0698011695197937,"Y"
"4776","MOCC-0022-B","CMP",1.668931048518e-18,"Y"
"4777","MOCC-0022-B","DC",0.00250922661527122,"Y"
"4778","MOCC-0022-B","Endothelial cells",0,"Y"
"4779","MOCC-0022-B","Eosinophils",4.47446997583105e-18,"Y"
"4780","MOCC-0022-B","Epithelial cells",0.619370938888313,"Y"
"4781","MOCC-0022-B","Erythrocytes",0,"Y"
"4782","MOCC-0022-B","Fibroblasts",9.81343854259083e-18,"Y"
"4783","MOCC-0022-B","GMP",0,"Y"
"4784","MOCC-0022-B","Hepatocytes",0,"Y"
"4785","MOCC-0022-B","HSC",0.0186537302711655,"Y"
"4786","MOCC-0022-B","iDC",0.0675290135465004,"Y"
"4787","MOCC-0022-B","Keratinocytes",0.304016190305273,"Y"
"4788","MOCC-0022-B","ly Endothelial cells",2.89127799772997e-19,"Y"
"4789","MOCC-0022-B","Macrophages",0.0913712721637375,"Y"
"4790","MOCC-0022-B","Macrophages M1",0.066811042049042,"Y"
"4791","MOCC-0022-B","Macrophages M2",0.0229627967207003,"Y"
"4792","MOCC-0022-B","Mast cells",8.77389188754458e-20,"Y"
"4793","MOCC-0022-B","Megakaryocytes",0,"Y"
"4794","MOCC-0022-B","Melanocytes",0,"Y"
"4795","MOCC-0022-B","Memory B-cells",1.23067708881246e-18,"Y"
"4796","MOCC-0022-B","MEP",0.0486962718223954,"Y"
"4797","MOCC-0022-B","Mesangial cells",0.0281282120534006,"Y"
"4798","MOCC-0022-B","Monocytes",0.0368856754924688,"Y"
"4799","MOCC-0022-B","MPP",2.13667505502018e-18,"Y"
"4800","MOCC-0022-B","MSC",0,"Y"
"4801","MOCC-0022-B","mv Endothelial cells",1.12023807611244e-18,"Y"
"4802","MOCC-0022-B","Myocytes",0.0123479391801604,"Y"
"4803","MOCC-0022-B","naive B-cells",0.00156815524049421,"Y"
"4804","MOCC-0022-B","Neurons",0.000885573414582606,"Y"
"4805","MOCC-0022-B","Neutrophils",0,"Y"
"4806","MOCC-0022-B","NK cells",0.023680943864088,"Y"
"4807","MOCC-0022-B","NKT",0.00237828693809241,"Y"
"4808","MOCC-0022-B","Osteoblast",0.0408609155096499,"Y"
"4809","MOCC-0022-B","pDC",0.0785058722739617,"Y"
"4810","MOCC-0022-B","Pericytes",2.70410256238749e-18,"Y"
"4811","MOCC-0022-B","Plasma cells",0.026119823143314,"Y"
"4812","MOCC-0022-B","Platelets",4.43543521132013e-18,"Y"
"4813","MOCC-0022-B","Preadipocytes",0,"Y"
"4814","MOCC-0022-B","pro B-cells",0.0220786589862019,"Y"
"4815","MOCC-0022-B","Sebocytes",0.217209795326614,"Y"
"4816","MOCC-0022-B","Skeletal muscle",0,"Y"
"4817","MOCC-0022-B","Smooth muscle",0.208669774727626,"Y"
"4818","MOCC-0022-B","Tgd cells",0.00577388293031179,"Y"
"4819","MOCC-0022-B","Th1 cells",0.0370312168916346,"Y"
"4820","MOCC-0022-B","Th2 cells",0.497764499370432,"Y"
"4821","MOCC-0022-B","Tregs",0.00778966053551636,"Y"
"4822","MOCC-0022-B","ImmuneScore",0.118626144073996,"Y"
"4823","MOCC-0022-B","StromaScore",4.90671927129541e-18,"Y"
"4824","MOCC-0022-B","MicroenvironmentScore",0.118626144073996,"Y"
"4825","MOCC-0023-B","aDC",0.555653091049978,"Y"
"4826","MOCC-0023-B","Adipocytes",0.00134542599475993,"Y"
"4827","MOCC-0023-B","Astrocytes",0.0325263859547645,"Y"
"4828","MOCC-0023-B","B-cells",0.323684649556316,"Y"
"4829","MOCC-0023-B","Basophils",0.0692729372580011,"Y"
"4830","MOCC-0023-B","CD4+ memory T-cells",0.0574570853586066,"Y"
"4831","MOCC-0023-B","CD4+ naive T-cells",0.0266370669918493,"Y"
"4832","MOCC-0023-B","CD4+ T-cells",1.91589511240632e-18,"Y"
"4833","MOCC-0023-B","CD4+ Tcm",0,"Y"
"4834","MOCC-0023-B","CD4+ Tem",0.0431879757887183,"Y"
"4835","MOCC-0023-B","CD8+ naive T-cells",0.0157382254589267,"Y"
"4836","MOCC-0023-B","CD8+ T-cells",0.288072210529401,"Y"
"4837","MOCC-0023-B","CD8+ Tcm",0.394886981623311,"Y"
"4838","MOCC-0023-B","CD8+ Tem",0.191004105705807,"Y"
"4839","MOCC-0023-B","cDC",0.172233690594849,"Y"
"4840","MOCC-0023-B","Chondrocytes",0.00879508803004096,"Y"
"4841","MOCC-0023-B","Class-switched memory B-cells",0.110000328847181,"Y"
"4842","MOCC-0023-B","CLP",0.0338236162051363,"Y"
"4843","MOCC-0023-B","CMP",2.93853462469142e-19,"Y"
"4844","MOCC-0023-B","DC",0.093920823739346,"Y"
"4845","MOCC-0023-B","Endothelial cells",0.0143507190459778,"Y"
"4846","MOCC-0023-B","Eosinophils",0.0238790055909704,"Y"
"4847","MOCC-0023-B","Epithelial cells",0.50466759758833,"Y"
"4848","MOCC-0023-B","Erythrocytes",0.00284198046017093,"Y"
"4849","MOCC-0023-B","Fibroblasts",0.0438365953552614,"Y"
"4850","MOCC-0023-B","GMP",0.0692534271522008,"Y"
"4851","MOCC-0023-B","Hepatocytes",0,"Y"
"4852","MOCC-0023-B","HSC",0.0482707997625325,"Y"
"4853","MOCC-0023-B","iDC",0.590400897133161,"Y"
"4854","MOCC-0023-B","Keratinocytes",0.242183001659748,"Y"
"4855","MOCC-0023-B","ly Endothelial cells",0.00459232703276951,"Y"
"4856","MOCC-0023-B","Macrophages",0.191797441800363,"Y"
"4857","MOCC-0023-B","Macrophages M1",0.15016834049035,"Y"
"4858","MOCC-0023-B","Macrophages M2",0.0232962644751126,"Y"
"4859","MOCC-0023-B","Mast cells",0.00178606955707796,"Y"
"4860","MOCC-0023-B","Megakaryocytes",0,"Y"
"4861","MOCC-0023-B","Melanocytes",0.00421842925136753,"Y"
"4862","MOCC-0023-B","Memory B-cells",0.0955809138880437,"Y"
"4863","MOCC-0023-B","MEP",0.0583182198832191,"Y"
"4864","MOCC-0023-B","Mesangial cells",0.0258148290958142,"Y"
"4865","MOCC-0023-B","Monocytes",0.0492129291427108,"Y"
"4866","MOCC-0023-B","MPP",6.45441122636128e-19,"Y"
"4867","MOCC-0023-B","MSC",0.0658034854420178,"Y"
"4868","MOCC-0023-B","mv Endothelial cells",0.0209151276117999,"Y"
"4869","MOCC-0023-B","Myocytes",0,"Y"
"4870","MOCC-0023-B","naive B-cells",0.00440744082716597,"Y"
"4871","MOCC-0023-B","Neurons",0.00288901554929067,"Y"
"4872","MOCC-0023-B","Neutrophils",0.00342790849083211,"Y"
"4873","MOCC-0023-B","NK cells",0.0562826184603581,"Y"
"4874","MOCC-0023-B","NKT",0.0611288986416915,"Y"
"4875","MOCC-0023-B","Osteoblast",0.0423618718173531,"Y"
"4876","MOCC-0023-B","pDC",0.185702339068129,"Y"
"4877","MOCC-0023-B","Pericytes",0.104881168236167,"Y"
"4878","MOCC-0023-B","Plasma cells",0.122704167153779,"Y"
"4879","MOCC-0023-B","Platelets",3.07908839856007e-18,"Y"
"4880","MOCC-0023-B","Preadipocytes",7.80402490842157e-18,"Y"
"4881","MOCC-0023-B","pro B-cells",0.0701952982682252,"Y"
"4882","MOCC-0023-B","Sebocytes",0.131791444068726,"Y"
"4883","MOCC-0023-B","Skeletal muscle",0,"Y"
"4884","MOCC-0023-B","Smooth muscle",7.86763879664901e-19,"Y"
"4885","MOCC-0023-B","Tgd cells",0.0567528002914837,"Y"
"4886","MOCC-0023-B","Th1 cells",0.136054105766739,"Y"
"4887","MOCC-0023-B","Th2 cells",0.518907939675496,"Y"
"4888","MOCC-0023-B","Tregs",0.0345258220260421,"Y"
"4889","MOCC-0023-B","ImmuneScore",0.688042437911584,"Y"
"4890","MOCC-0023-B","StromaScore",0.0297663701979995,"Y"
"4891","MOCC-0023-B","MicroenvironmentScore",0.717808808109583,"Y"
"4892","MOCC-0024-B","aDC",0.237252198513862,"Y"
"4893","MOCC-0024-B","Adipocytes",0.000758897940022525,"Y"
"4894","MOCC-0024-B","Astrocytes",6.28382648994136e-19,"Y"
"4895","MOCC-0024-B","B-cells",0.0604456175819601,"Y"
"4896","MOCC-0024-B","Basophils",0.0693298524354817,"Y"
"4897","MOCC-0024-B","CD4+ memory T-cells",0.0231852581811494,"Y"
"4898","MOCC-0024-B","CD4+ naive T-cells",0,"Y"
"4899","MOCC-0024-B","CD4+ T-cells",9.23577654556749e-19,"Y"
"4900","MOCC-0024-B","CD4+ Tcm",0,"Y"
"4901","MOCC-0024-B","CD4+ Tem",5.13448278528443e-20,"Y"
"4902","MOCC-0024-B","CD8+ naive T-cells",0.00927113032350415,"Y"
"4903","MOCC-0024-B","CD8+ T-cells",0.0338518296692302,"Y"
"4904","MOCC-0024-B","CD8+ Tcm",0.114773801069085,"Y"
"4905","MOCC-0024-B","CD8+ Tem",0.0156095006614032,"Y"
"4906","MOCC-0024-B","cDC",0.00313655360570986,"Y"
"4907","MOCC-0024-B","Chondrocytes",0.00351355533461304,"Y"
"4908","MOCC-0024-B","Class-switched memory B-cells",0.0152211941544418,"Y"
"4909","MOCC-0024-B","CLP",0.0462855079641633,"Y"
"4910","MOCC-0024-B","CMP",0,"Y"
"4911","MOCC-0024-B","DC",0.0147683602838002,"Y"
"4912","MOCC-0024-B","Endothelial cells",3.1988569262405e-19,"Y"
"4913","MOCC-0024-B","Eosinophils",0,"Y"
"4914","MOCC-0024-B","Epithelial cells",0.560615508181808,"Y"
"4915","MOCC-0024-B","Erythrocytes",2.20887689458017e-21,"Y"
"4916","MOCC-0024-B","Fibroblasts",3.04941081513724e-18,"Y"
"4917","MOCC-0024-B","GMP",4.77081764362395e-18,"Y"
"4918","MOCC-0024-B","Hepatocytes",0,"Y"
"4919","MOCC-0024-B","HSC",0.0866090916206346,"Y"
"4920","MOCC-0024-B","iDC",0.0642206973747872,"Y"
"4921","MOCC-0024-B","Keratinocytes",0.308522830243076,"Y"
"4922","MOCC-0024-B","ly Endothelial cells",0,"Y"
"4923","MOCC-0024-B","Macrophages",0.0821609176105949,"Y"
"4924","MOCC-0024-B","Macrophages M1",0.0494581749677681,"Y"
"4925","MOCC-0024-B","Macrophages M2",0.0213265704237655,"Y"
"4926","MOCC-0024-B","Mast cells",0.00381372806052495,"Y"
"4927","MOCC-0024-B","Megakaryocytes",0,"Y"
"4928","MOCC-0024-B","Melanocytes",0.0016987868231343,"Y"
"4929","MOCC-0024-B","Memory B-cells",0.00392176741799918,"Y"
"4930","MOCC-0024-B","MEP",0.0504157382067618,"Y"
"4931","MOCC-0024-B","Mesangial cells",0.016774657707716,"Y"
"4932","MOCC-0024-B","Monocytes",0.00759377501838157,"Y"
"4933","MOCC-0024-B","MPP",0,"Y"
"4934","MOCC-0024-B","MSC",0.0358898300794791,"Y"
"4935","MOCC-0024-B","mv Endothelial cells",4.84568584736698e-22,"Y"
"4936","MOCC-0024-B","Myocytes",2.71605316508975e-19,"Y"
"4937","MOCC-0024-B","naive B-cells",0.00294967078656333,"Y"
"4938","MOCC-0024-B","Neurons",0.000263880888806546,"Y"
"4939","MOCC-0024-B","Neutrophils",5.84260636837858e-19,"Y"
"4940","MOCC-0024-B","NK cells",0.0176091264810797,"Y"
"4941","MOCC-0024-B","NKT",1.40756478373155e-18,"Y"
"4942","MOCC-0024-B","Osteoblast",0.0722918039210049,"Y"
"4943","MOCC-0024-B","pDC",0.0521842988978625,"Y"
"4944","MOCC-0024-B","Pericytes",0.126409630564301,"Y"
"4945","MOCC-0024-B","Plasma cells",0.0503433408720328,"Y"
"4946","MOCC-0024-B","Platelets",0,"Y"
"4947","MOCC-0024-B","Preadipocytes",5.42290725814453e-20,"Y"
"4948","MOCC-0024-B","pro B-cells",0.0151636548603194,"Y"
"4949","MOCC-0024-B","Sebocytes",0.254996267032752,"Y"
"4950","MOCC-0024-B","Skeletal muscle",0,"Y"
"4951","MOCC-0024-B","Smooth muscle",0.137773179764676,"Y"
"4952","MOCC-0024-B","Tgd cells",0.0570831885684807,"Y"
"4953","MOCC-0024-B","Th1 cells",0.00864598643038565,"Y"
"4954","MOCC-0024-B","Th2 cells",0.382190687253798,"Y"
"4955","MOCC-0024-B","Tregs",6.34977156826514e-20,"Y"
"4956","MOCC-0024-B","ImmuneScore",0.146828903137048,"Y"
"4957","MOCC-0024-B","StromaScore",0.000379448970011264,"Y"
"4958","MOCC-0024-B","MicroenvironmentScore",0.147208352107059,"Y"
"4959","MOCC-0025-B","aDC",0.261336221507213,"Y"
"4960","MOCC-0025-B","Adipocytes",0,"Y"
"4961","MOCC-0025-B","Astrocytes",0,"Y"
"4962","MOCC-0025-B","B-cells",0.00395651301910497,"Y"
"4963","MOCC-0025-B","Basophils",0.107859563793659,"Y"
"4964","MOCC-0025-B","CD4+ memory T-cells",0.0360762753334003,"Y"
"4965","MOCC-0025-B","CD4+ naive T-cells",3.45540748910944e-18,"Y"
"4966","MOCC-0025-B","CD4+ T-cells",1.9431977838991e-18,"Y"
"4967","MOCC-0025-B","CD4+ Tcm",0,"Y"
"4968","MOCC-0025-B","CD4+ Tem",3.59103003500217e-18,"Y"
"4969","MOCC-0025-B","CD8+ naive T-cells",0.0402074199173968,"Y"
"4970","MOCC-0025-B","CD8+ T-cells",0.0940231618873724,"Y"
"4971","MOCC-0025-B","CD8+ Tcm",0.156866486137625,"Y"
"4972","MOCC-0025-B","CD8+ Tem",0.0312718616107885,"Y"
"4973","MOCC-0025-B","cDC",0.114454411657643,"Y"
"4974","MOCC-0025-B","Chondrocytes",5.98793809103806e-19,"Y"
"4975","MOCC-0025-B","Class-switched memory B-cells",0.00940098963174307,"Y"
"4976","MOCC-0025-B","CLP",0.0691509575919686,"Y"
"4977","MOCC-0025-B","CMP",0,"Y"
"4978","MOCC-0025-B","DC",0.0243195286671043,"Y"
"4979","MOCC-0025-B","Endothelial cells",0,"Y"
"4980","MOCC-0025-B","Eosinophils",0,"Y"
"4981","MOCC-0025-B","Epithelial cells",0.432672129374874,"Y"
"4982","MOCC-0025-B","Erythrocytes",6.59077887093791e-19,"Y"
"4983","MOCC-0025-B","Fibroblasts",0,"Y"
"4984","MOCC-0025-B","GMP",2.05959045981754e-18,"Y"
"4985","MOCC-0025-B","Hepatocytes",2.30874370776636e-19,"Y"
"4986","MOCC-0025-B","HSC",0.0202152344506013,"Y"
"4987","MOCC-0025-B","iDC",0.220124057607733,"Y"
"4988","MOCC-0025-B","Keratinocytes",0.222661390331607,"Y"
"4989","MOCC-0025-B","ly Endothelial cells",3.48776003480537e-19,"Y"
"4990","MOCC-0025-B","Macrophages",0.12597552516912,"Y"
"4991","MOCC-0025-B","Macrophages M1",0.0941703029826892,"Y"
"4992","MOCC-0025-B","Macrophages M2",0.0146442301872583,"Y"
"4993","MOCC-0025-B","Mast cells",0,"Y"
"4994","MOCC-0025-B","Megakaryocytes",0,"Y"
"4995","MOCC-0025-B","Melanocytes",0,"Y"
"4996","MOCC-0025-B","Memory B-cells",0.00974762826321997,"Y"
"4997","MOCC-0025-B","MEP",0.0511021981037065,"Y"
"4998","MOCC-0025-B","Mesangial cells",0.00376845397788382,"Y"
"4999","MOCC-0025-B","Monocytes",0.0468174322479053,"Y"
"5000","MOCC-0025-B","MPP",0,"Y"
"5001","MOCC-0025-B","MSC",0,"Y"
"5002","MOCC-0025-B","mv Endothelial cells",2.01214510818763e-18,"Y"
"5003","MOCC-0025-B","Myocytes",0.00665836031291286,"Y"
"5004","MOCC-0025-B","naive B-cells",0.0161750384663585,"Y"
"5005","MOCC-0025-B","Neurons",0.00171242071424111,"Y"
"5006","MOCC-0025-B","Neutrophils",1.94862551500953e-21,"Y"
"5007","MOCC-0025-B","NK cells",0.0191867341003962,"Y"
"5008","MOCC-0025-B","NKT",0.0036566482895799,"Y"
"5009","MOCC-0025-B","Osteoblast",0.0316027295758386,"Y"
"5010","MOCC-0025-B","pDC",0.0907964994586596,"Y"
"5011","MOCC-0025-B","Pericytes",8.77539082900226e-18,"Y"
"5012","MOCC-0025-B","Plasma cells",0.0302487783963637,"Y"
"5013","MOCC-0025-B","Platelets",9.57228353495236e-19,"Y"
"5014","MOCC-0025-B","Preadipocytes",3.76521855084871e-18,"Y"
"5015","MOCC-0025-B","pro B-cells",0.0243856675339632,"Y"
"5016","MOCC-0025-B","Sebocytes",0.200520701029195,"Y"
"5017","MOCC-0025-B","Skeletal muscle",3.33378079740641e-18,"Y"
"5018","MOCC-0025-B","Smooth muscle",0.141510843505565,"Y"
"5019","MOCC-0025-B","Tgd cells",0.0227736310010059,"Y"
"5020","MOCC-0025-B","Th1 cells",0,"Y"
"5021","MOCC-0025-B","Th2 cells",0.474328857817233,"Y"
"5022","MOCC-0025-B","Tregs",0.0627844672705014,"Y"
"5023","MOCC-0025-B","ImmuneScore",0.209519263394002,"Y"
"5024","MOCC-0025-B","StromaScore",0,"Y"
"5025","MOCC-0025-B","MicroenvironmentScore",0.209519263394002,"Y"
"5026","MOCC-0026-B","aDC",0.269168501401362,"Y"
"5027","MOCC-0026-B","Adipocytes",0.00735118173828099,"Y"
"5028","MOCC-0026-B","Astrocytes",0.0295797515160486,"Y"
"5029","MOCC-0026-B","B-cells",0.0223130890366378,"Y"
"5030","MOCC-0026-B","Basophils",0.0534448036271849,"Y"
"5031","MOCC-0026-B","CD4+ memory T-cells",0.0128070897468586,"Y"
"5032","MOCC-0026-B","CD4+ naive T-cells",2.87419880476375e-18,"Y"
"5033","MOCC-0026-B","CD4+ T-cells",2.62951210648267e-18,"Y"
"5034","MOCC-0026-B","CD4+ Tcm",0,"Y"
"5035","MOCC-0026-B","CD4+ Tem",0.0321398471323594,"Y"
"5036","MOCC-0026-B","CD8+ naive T-cells",0.0185356496091428,"Y"
"5037","MOCC-0026-B","CD8+ T-cells",0.105888060093947,"Y"
"5038","MOCC-0026-B","CD8+ Tcm",0.131098221464118,"Y"
"5039","MOCC-0026-B","CD8+ Tem",0.0282763410975812,"Y"
"5040","MOCC-0026-B","cDC",0.135367250318647,"Y"
"5041","MOCC-0026-B","Chondrocytes",0.0339239296816176,"Y"
"5042","MOCC-0026-B","Class-switched memory B-cells",0.0307754266895078,"Y"
"5043","MOCC-0026-B","CLP",0.0550769394440313,"Y"
"5044","MOCC-0026-B","CMP",0,"Y"
"5045","MOCC-0026-B","DC",0.0245736614587126,"Y"
"5046","MOCC-0026-B","Endothelial cells",0,"Y"
"5047","MOCC-0026-B","Eosinophils",0,"Y"
"5048","MOCC-0026-B","Epithelial cells",0.487739068450609,"Y"
"5049","MOCC-0026-B","Erythrocytes",0,"Y"
"5050","MOCC-0026-B","Fibroblasts",0.0903869803350755,"Y"
"5051","MOCC-0026-B","GMP",4.30515379419311e-18,"Y"
"5052","MOCC-0026-B","Hepatocytes",0,"Y"
"5053","MOCC-0026-B","HSC",0.192229229091228,"Y"
"5054","MOCC-0026-B","iDC",0.0943631465231544,"Y"
"5055","MOCC-0026-B","Keratinocytes",0.261161305468025,"Y"
"5056","MOCC-0026-B","ly Endothelial cells",0,"Y"
"5057","MOCC-0026-B","Macrophages",0.0916806894545402,"Y"
"5058","MOCC-0026-B","Macrophages M1",0.0722949871152474,"Y"
"5059","MOCC-0026-B","Macrophages M2",0.0143297067354898,"Y"
"5060","MOCC-0026-B","Mast cells",0.00559779502400688,"Y"
"5061","MOCC-0026-B","Megakaryocytes",1.63617568333207e-21,"Y"
"5062","MOCC-0026-B","Melanocytes",0.00542589185455626,"Y"
"5063","MOCC-0026-B","Memory B-cells",0,"Y"
"5064","MOCC-0026-B","MEP",0.0670157559088332,"Y"
"5065","MOCC-0026-B","Mesangial cells",0.0172689383130985,"Y"
"5066","MOCC-0026-B","Monocytes",0.0181928443203231,"Y"
"5067","MOCC-0026-B","MPP",0,"Y"
"5068","MOCC-0026-B","MSC",0.164390393305571,"Y"
"5069","MOCC-0026-B","mv Endothelial cells",0.00508478794111282,"Y"
"5070","MOCC-0026-B","Myocytes",0.00891255321565747,"Y"
"5071","MOCC-0026-B","naive B-cells",0,"Y"
"5072","MOCC-0026-B","Neurons",0.0053660696375957,"Y"
"5073","MOCC-0026-B","Neutrophils",0,"Y"
"5074","MOCC-0026-B","NK cells",0.0148010268747447,"Y"
"5075","MOCC-0026-B","NKT",0.019001657988494,"Y"
"5076","MOCC-0026-B","Osteoblast",0.0643961360364136,"Y"
"5077","MOCC-0026-B","pDC",0.045643534908525,"Y"
"5078","MOCC-0026-B","Pericytes",0.0794801838096117,"Y"
"5079","MOCC-0026-B","Plasma cells",0.0157672541974236,"Y"
"5080","MOCC-0026-B","Platelets",0,"Y"
"5081","MOCC-0026-B","Preadipocytes",3.3066060915158e-19,"Y"
"5082","MOCC-0026-B","pro B-cells",0.0052844136411824,"Y"
"5083","MOCC-0026-B","Sebocytes",0.246669483543904,"Y"
"5084","MOCC-0026-B","Skeletal muscle",0,"Y"
"5085","MOCC-0026-B","Smooth muscle",0.156174104161712,"Y"
"5086","MOCC-0026-B","Tgd cells",0.0332600587016247,"Y"
"5087","MOCC-0026-B","Th1 cells",0,"Y"
"5088","MOCC-0026-B","Th2 cells",0.403980326045695,"Y"
"5089","MOCC-0026-B","Tregs",0,"Y"
"5090","MOCC-0026-B","ImmuneScore",0.188698110841941,"Y"
"5091","MOCC-0026-B","StromaScore",0.0488690810366782,"Y"
"5092","MOCC-0026-B","MicroenvironmentScore",0.23756719187862,"Y"
"5093","MOCC-0027-B","aDC",0.0996127753750218,"Y"
"5094","MOCC-0027-B","Adipocytes",0,"Y"
"5095","MOCC-0027-B","Astrocytes",0.00299561571730199,"Y"
"5096","MOCC-0027-B","B-cells",0.00357203455645583,"Y"
"5097","MOCC-0027-B","Basophils",0.013729372433502,"Y"
"5098","MOCC-0027-B","CD4+ memory T-cells",0.0164292367329785,"Y"
"5099","MOCC-0027-B","CD4+ naive T-cells",0,"Y"
"5100","MOCC-0027-B","CD4+ T-cells",1.45078198503219e-18,"Y"
"5101","MOCC-0027-B","CD4+ Tcm",9.49055351871434e-19,"Y"
"5102","MOCC-0027-B","CD4+ Tem",0.00436906552280521,"Y"
"5103","MOCC-0027-B","CD8+ naive T-cells",0.0135207360577444,"Y"
"5104","MOCC-0027-B","CD8+ T-cells",0.0302073352875118,"Y"
"5105","MOCC-0027-B","CD8+ Tcm",0.0985569300514126,"Y"
"5106","MOCC-0027-B","CD8+ Tem",0.000398295451995787,"Y"
"5107","MOCC-0027-B","cDC",0.0410304303894488,"Y"
"5108","MOCC-0027-B","Chondrocytes",0.00419147758073133,"Y"
"5109","MOCC-0027-B","Class-switched memory B-cells",0,"Y"
"5110","MOCC-0027-B","CLP",0.0500750404334407,"Y"
"5111","MOCC-0027-B","CMP",1.40194858774014e-19,"Y"
"5112","MOCC-0027-B","DC",0.0185304582965452,"Y"
"5113","MOCC-0027-B","Endothelial cells",0.0243245120770059,"Y"
"5114","MOCC-0027-B","Eosinophils",0,"Y"
"5115","MOCC-0027-B","Epithelial cells",0.487908185527746,"Y"
"5116","MOCC-0027-B","Erythrocytes",0,"Y"
"5117","MOCC-0027-B","Fibroblasts",0.124658331633246,"Y"
"5118","MOCC-0027-B","GMP",1.07023861636739e-18,"Y"
"5119","MOCC-0027-B","Hepatocytes",0.00214686025048418,"Y"
"5120","MOCC-0027-B","HSC",0.199434641458224,"Y"
"5121","MOCC-0027-B","iDC",0.224601205163089,"Y"
"5122","MOCC-0027-B","Keratinocytes",0.0824724588294377,"Y"
"5123","MOCC-0027-B","ly Endothelial cells",0.00513757060153351,"Y"
"5124","MOCC-0027-B","Macrophages",0.0281709208130947,"Y"
"5125","MOCC-0027-B","Macrophages M1",0.0132353177962926,"Y"
"5126","MOCC-0027-B","Macrophages M2",0.00402124456174946,"Y"
"5127","MOCC-0027-B","Mast cells",0,"Y"
"5128","MOCC-0027-B","Megakaryocytes",0.000709788739816275,"Y"
"5129","MOCC-0027-B","Melanocytes",0,"Y"
"5130","MOCC-0027-B","Memory B-cells",0,"Y"
"5131","MOCC-0027-B","MEP",0.09728992112136,"Y"
"5132","MOCC-0027-B","Mesangial cells",0.0491406495183413,"Y"
"5133","MOCC-0027-B","Monocytes",0.00347915202150923,"Y"
"5134","MOCC-0027-B","MPP",0,"Y"
"5135","MOCC-0027-B","MSC",0,"Y"
"5136","MOCC-0027-B","mv Endothelial cells",0.0122943053233073,"Y"
"5137","MOCC-0027-B","Myocytes",0.0050212774888962,"Y"
"5138","MOCC-0027-B","naive B-cells",0,"Y"
"5139","MOCC-0027-B","Neurons",0.00144075858319159,"Y"
"5140","MOCC-0027-B","Neutrophils",0.00462188993037332,"Y"
"5141","MOCC-0027-B","NK cells",0,"Y"
"5142","MOCC-0027-B","NKT",0.00741702248839989,"Y"
"5143","MOCC-0027-B","Osteoblast",0.0727281373217659,"Y"
"5144","MOCC-0027-B","pDC",0.00395813189269776,"Y"
"5145","MOCC-0027-B","Pericytes",0.0848028651682281,"Y"
"5146","MOCC-0027-B","Plasma cells",0.0397790886034509,"Y"
"5147","MOCC-0027-B","Platelets",1.0590873786899e-18,"Y"
"5148","MOCC-0027-B","Preadipocytes",3.47094054407956e-18,"Y"
"5149","MOCC-0027-B","pro B-cells",0.000258301145596039,"Y"
"5150","MOCC-0027-B","Sebocytes",0.0437375191831029,"Y"
"5151","MOCC-0027-B","Skeletal muscle",1.48244547635405e-19,"Y"
"5152","MOCC-0027-B","Smooth muscle",0.319551650093807,"Y"
"5153","MOCC-0027-B","Tgd cells",0,"Y"
"5154","MOCC-0027-B","Th1 cells",0,"Y"
"5155","MOCC-0027-B","Th2 cells",0.487348851087542,"Y"
"5156","MOCC-0027-B","Tregs",4.38978762670425e-18,"Y"
"5157","MOCC-0027-B","ImmuneScore",0.0590545272703267,"Y"
"5158","MOCC-0027-B","StromaScore",0.0744914218551258,"Y"
"5159","MOCC-0027-B","MicroenvironmentScore",0.133545949125452,"Y"
"5160","MOCC-0029-B","aDC",0.316237378216501,"Y"
"5161","MOCC-0029-B","Adipocytes",1.74154509294349e-19,"Y"
"5162","MOCC-0029-B","Astrocytes",1.40114405499778e-18,"Y"
"5163","MOCC-0029-B","B-cells",0.0600200167442537,"Y"
"5164","MOCC-0029-B","Basophils",0.151123278154865,"Y"
"5165","MOCC-0029-B","CD4+ memory T-cells",0.0770381173545609,"Y"
"5166","MOCC-0029-B","CD4+ naive T-cells",9.06759656932017e-19,"Y"
"5167","MOCC-0029-B","CD4+ T-cells",1.56609360808475e-17,"Y"
"5168","MOCC-0029-B","CD4+ Tcm",0,"Y"
"5169","MOCC-0029-B","CD4+ Tem",3.70351201349583e-18,"Y"
"5170","MOCC-0029-B","CD8+ naive T-cells",0.0289047926542287,"Y"
"5171","MOCC-0029-B","CD8+ T-cells",0.173733165809179,"Y"
"5172","MOCC-0029-B","CD8+ Tcm",0.279635321532796,"Y"
"5173","MOCC-0029-B","CD8+ Tem",0.00976335359856899,"Y"
"5174","MOCC-0029-B","cDC",0.33006151362012,"Y"
"5175","MOCC-0029-B","Chondrocytes",2.83834590537446e-19,"Y"
"5176","MOCC-0029-B","Class-switched memory B-cells",0.0224338554048544,"Y"
"5177","MOCC-0029-B","CLP",0.121237003467556,"Y"
