"","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FoldChange"
"CPA4",0.202999885778633,2.05580365749908,0.386578450874719,0.699919198345707,1,-6.00329834897403,-0.202999885778633
"LINC01090",-0.0128776847147067,0.0118264451461593,-0.386518981813005,0.699963086713837,1,-6.00332033475735,0.0128776847147067
"CAPZA2",0.175690038032543,6.28630470957427,0.386481963390499,0.699990406948438,1,-6.00333401880998,-0.175690038032543
"ATG10",-0.0748833500509951,2.94105340581771,-0.386474119859287,0.699996195660447,1,-6.0033369180444,0.0748833500509951
"AKAP4",-0.00110721563663975,0.00101683068670998,-0.386368071207663,0.70007446381735,1,-6.00337611145583,0.00110721563663975
"LOC102724700",-0.0041562857580282,0.00381699712471977,-0.386344690899879,0.700091719857209,1,-6.00338475089672,0.0041562857580282
"GPX4",0.10259123776636,8.91243428287827,0.386329106081452,0.700103222455572,1,-6.00339050947575,-0.10259123776636
"C1orf52",-0.107133535782912,4.34823134209122,-0.386301965902857,0.700123253819713,1,-6.00340053719921,0.107133535782912
"PEX13",-0.10816333216517,4.02152255775021,-0.386195179024183,0.700202072117202,1,-6.00343998588122,0.10816333216517
"ZNF350",0.10800479319404,1.58347097232902,0.386188456213393,0.70020703426447,1,-6.00344246902508,-0.10800479319404
"RIMS1",-0.0225241105719572,0.0487603459917162,-0.386087788406464,0.700281339335322,1,-6.0034796466301,0.0225241105719572
"ECHDC1",-0.0865124577819527,5.24780918700019,-0.386039301356004,0.7003171297085,1,-6.00349754992451,0.0865124577819527
"APCS",-0.0179171876633033,0.016454560098952,-0.386034817465458,0.700320439494716,1,-6.00349920543712,0.0179171876633033
"KCNA4",-0.0127597408127914,0.0188780965867335,-0.385959916610238,0.700375728455816,1,-6.00352685700449,0.0127597408127914
"UNC119",-0.0765881751188431,4.39201884555051,-0.385874068859335,0.700439099981865,1,-6.00355854332068,0.0765881751188431
"LOC101928896",-0.00360132584927891,0.00330734006566431,-0.385841481934034,0.700463155717397,1,-6.00357056928152,0.00360132584927891
"H19",0.377213955586257,4.37767410348691,0.385829078370243,0.700472312133969,1,-6.00357514645789,-0.377213955586257
"LINC02620",-0.0728438199410721,0.0774054187587276,-0.38576952299769,0.700516277033557,1,-6.00359712160236,0.0728438199410721
"LINC01345",-0.0401738610517024,0.0705384705924856,-0.385764365892079,0.700520084154153,1,-6.00359902434702,0.0401738610517024
"LOC100129215",-0.0145833279300974,0.105544274561637,-0.385739081272503,0.700538750082954,1,-6.00360835289028,0.0145833279300974
"NXNL1",-0.0160362894486558,0.0147272045957043,-0.385719109789244,0.700553493811487,1,-6.00361572076669,0.0160362894486558
"CTAGE1",-0.0135817819170498,0.0214274439168596,-0.385612285388554,0.700632357699333,1,-6.00365512395119,0.0135817819170498
"SMCP",0.0228010816504482,0.0493843135000153,0.385463593844554,0.700742135764612,1,-6.00370995211519,-0.0228010816504482
"PRDX4",-0.18474911644125,7.69891684499536,-0.385445326027643,0.700755623220929,1,-6.00371668669244,0.18474911644125
"THNSL1",0.0729135859252024,1.63792777596749,0.385253468997742,0.700897280487476,1,-6.00378739710935,-0.0729135859252024
"LINC02783",0.0362659901357644,0.148689909488687,0.385203956297282,0.700933839808927,1,-6.00380563970782,-0.0362659901357644
"LOC105373575",-0.00303442321309435,0.00278671519569889,-0.384856618413102,0.701190327865173,1,-6.00393354814899,0.00303442321309435
"CHUK",0.0704836179182031,3.05262202293319,0.384849639104236,0.701195482017979,1,-6.00393611712615,-0.0704836179182031
"PARD3",0.146596511084905,4.37805112299864,0.384807923660204,0.701226288765378,1,-6.00395147097666,-0.146596511084905
"PSMB11",-0.0179506522738569,0.0271293779749548,-0.384801176562127,0.701231271526708,1,-6.00395395416809,0.0179506522738569
"LITAF",-0.1012486250531,6.1528412670801,-0.384788925600685,0.701240318948479,1,-6.00395846288185,0.1012486250531
"PYDC2",-0.0495287525086659,0.0454855890385707,-0.38477368191743,0.701251576576575,1,-6.00396407280539,0.0495287525086659
"KLHDC3",-0.0857259545253743,5.85508095315641,-0.384766284166557,0.701257039921138,1,-6.00396679521828,0.0857259545253743
"OR4F4",-0.0237408788887459,0.0356817620076453,-0.384666195473209,0.701330958391005,1,-6.00400362327808,0.0237408788887459
"TAF1A-AS1",0.100599979898314,1.18641839195716,0.384652436871831,0.701341119750842,1,-6.00400868506723,-0.100599979898314
"EDN1",0.142349216241287,2.43817455959146,0.384577908981297,0.701396162968131,1,-6.00403610074016,-0.142349216241287
"CDH10",-0.0200684824161475,0.0273669386249313,-0.384520062220472,0.70143888729009,1,-6.0040573764777,0.0200684824161475
"PARP14",-0.14634404390172,3.72210185264853,-0.384482292625509,0.701466783584356,1,-6.00407126621667,0.14634404390172
"MIR210HG",0.155260280066316,3.55690896943968,0.384454041486972,0.701487649896679,1,-6.00408165466166,-0.155260280066316
"RNF130",0.126934012695672,4.97316532952876,0.384415038586294,0.701516457844371,1,-6.00409599547002,-0.126934012695672
"FKBP9P1",0.0733327599446221,0.498415954792009,0.38438263204057,0.701540393987186,1,-6.00410790978998,-0.0733327599446221
"LINC01455",-0.00650813036628808,0.00597685441801967,-0.384366620068364,0.701552220871013,1,-6.00411379624839,0.00650813036628808
"PROC",-0.111765488218287,1.15516680549073,-0.384366545189616,0.701552276178692,1,-6.00411382377539,0.111765488218287
"CCDC82",-0.0836316815273688,3.5898308538885,-0.384313774301936,0.701591254731162,1,-6.00413322212729,0.0836316815273688
"LRRC38",-0.0192532470775823,0.0747829669554383,-0.3842898646899,0.7016089155279,1,-6.00414201032415,0.0192532470775823
"CFAP20",0.112774529254733,5.16315046094401,0.384249797861084,0.701638511194015,1,-6.0041567360321,-0.112774529254733
"RAB6C",-0.0196656680741043,0.0596746941737777,-0.384194474142308,0.701679377232816,1,-6.0041770665688,0.0196656680741043
"LINC02060",0.0183810015337651,0.0262230505120387,0.38418308011098,0.701687793784652,1,-6.00418125332142,-0.0183810015337651
"DDB1",0.0804701932676615,5.73156632089995,0.38416029631368,0.701704623849056,1,-6.00418962488815,-0.0804701932676615
"LINC01259",-0.00428931510987349,0.00393916693763892,-0.384147728115351,0.701713907860563,1,-6.00419424267351,0.00428931510987349
"LOC101929384",-0.00428931510987349,0.00393916693763892,-0.384147728115351,0.701713907860563,1,-6.00419424267351,0.00428931510987349
"LOC400553",-0.0319298399144301,0.0506114925111796,-0.384087698645798,0.701758251696575,1,-6.00421629651842,0.0319298399144301
"AMY1B",-0.0885507792075619,0.20082922572176,-0.384057753193378,0.701780372821237,1,-6.00422729670332,0.0885507792075619
"WDR83OS",0.109680456786692,7.79116627043509,0.383958781997728,0.701853486053951,1,-6.00426364677439,-0.109680456786692
"MAN2C1",-0.109719307859015,4.73142660876339,-0.383947643367216,0.701861714697121,1,-6.00426773717811,0.109719307859015
"UHRF1BP1L",0.0819608930051414,2.11630204773402,0.38386793334103,0.701920601370981,1,-6.0042970053847,-0.0819608930051414
"PLPPR3",0.028119193621879,0.0634791516530527,0.383812705970613,0.701961402274946,1,-6.00431728041164,-0.028119193621879
"SMIM29",-0.10632816943829,5.46098665628854,-0.383677298372123,0.702061442459209,1,-6.00436697883323,0.10632816943829
"ZNF236",-0.144719946916604,1.35447644497506,-0.383596970214483,0.702120792003261,1,-6.0043964532801,0.144719946916604
"GPBAR1",-0.0590415084854182,0.55440308645521,-0.383579064730669,0.702134021517438,1,-6.00440302241967,0.0590415084854182
"HOXA6",-0.067669871292782,0.590295346269552,-0.383438136933147,0.702238149593802,1,-6.00445471514836,0.067669871292782
"CXADRP3",-0.00156420728647551,0.00143651689574282,-0.383411604956262,0.70225775405264,1,-6.00446444503722,0.00156420728647551
"GGTLC1",-0.00156420728647551,0.00143651689574282,-0.383411604956262,0.70225775405264,1,-6.00446444503722,0.00156420728647551
"IL3",-0.00156420728647551,0.00143651689574282,-0.383411604956262,0.70225775405264,1,-6.00446444503722,0.00156420728647551
"LINC01352",-0.00156420728647551,0.00143651689574282,-0.383411604956262,0.70225775405264,1,-6.00446444503722,0.00156420728647551
"OR5AR1",-0.00156420728647551,0.00143651689574282,-0.383411604956262,0.70225775405264,1,-6.00446444503722,0.00156420728647551
"OR5I1",-0.00156420728647551,0.00143651689574282,-0.383411604956262,0.70225775405264,1,-6.00446444503722,0.00156420728647551
"OR8D2",-0.00156420728647551,0.00143651689574282,-0.383411604956262,0.70225775405264,1,-6.00446444503722,0.00156420728647551
"TAAR2",-0.00548497037750234,0.0050372176936246,-0.383386043384087,0.702276641670416,1,-6.00447381842147,0.00548497037750234
"LYPD2",-0.386475177861666,3.23075441334462,-0.38335977218886,0.702296053828022,1,-6.00448345137417,0.386475177861666
"FABP5P3",-0.0556903196499588,0.157324031198212,-0.383355277474255,0.702299375055954,1,-6.00448509940126,0.0556903196499588
"ZDHHC12",0.130474424343344,5.66845855077705,0.383348417791133,0.702304443814088,1,-6.00448761452795,-0.130474424343344
"LINC02728",-0.0088245516150957,0.0535335375666634,-0.383249991706459,0.702377174312653,1,-6.00452369785474,0.0088245516150957
"LOC101059915",-0.033163926999514,0.0393583538532729,-0.383163900967789,0.702440792059084,1,-6.0045552514307,0.033163926999514
"TRAFD1",0.116287069405445,4.25223896017035,0.383151720158797,0.702449793379655,1,-6.00455971531339,-0.116287069405445
"CLEC7A",0.210202084612467,4.38253525542306,0.383044607506085,0.702528948840711,1,-6.00459896263437,-0.210202084612467
"TRIO",-0.116187154308163,3.30720492081751,-0.382897510057628,0.702637658110304,1,-6.00465284302394,0.116187154308163
"LGI3",0.0809090222641564,0.398124914668008,0.382864222347563,0.702662259548143,1,-6.00466503313163,-0.0809090222641564
"SART1",-0.124603278423455,4.68437354684557,-0.38278344587794,0.702721959090892,1,-6.00469460944245,0.124603278423455
"OR5M1",-0.00245498893851977,0.00225458167823244,-0.382623282036689,0.702840337040983,1,-6.00475323504998,0.00245498893851977
"LINC00561",-0.00401108190672134,0.00368364664902981,-0.382619745949916,0.702842950664179,1,-6.00475452910636,0.00401108190672134
"PYY2",-0.131385054270087,0.526660562427466,-0.382588036386679,0.702866388271647,1,-6.0047661329162,0.131385054270087
"RBSN",-0.0609672414071105,2.14420452712713,-0.382548629411406,0.702895515695665,1,-6.00478055218404,0.0609672414071105
"LINC00909",0.0758871258018328,2.37872656170711,0.382513483724757,0.702921493788055,1,-6.00479341096967,-0.0758871258018328
"SIGMAR1",0.135031322072837,5.28032760941076,0.382493906587631,0.702935964469821,1,-6.00480057316466,-0.135031322072837
"OXCT2",-0.0579418749402338,0.459698747345218,-0.382486748059614,0.702941255811171,1,-6.00480319198411,0.0579418749402338
"BRSK2",-0.048432287489586,0.264075601863933,-0.382484228572698,0.702943118134006,1,-6.00480411368171,0.048432287489586
"CDC23",0.0778448607496784,3.76704491036751,0.382476496089547,0.702948833745521,1,-6.00480694239891,-0.0778448607496784
"ANK1",0.081155084692706,0.611549845389602,0.382458008063004,0.702962499589967,1,-6.00481370550603,-0.081155084692706
"OR2C1",-0.0145989667885,0.0322271739695247,-0.382421617535844,0.70298939875886,1,-6.00482701657695,0.0145989667885
"OR2G6",-0.0237759365918806,0.0307023964767997,-0.382364701262415,0.703031470916842,1,-6.00484783310489,0.0237759365918806
"PGK2",0.00466681667468668,0.00622218105037768,0.38227277539261,0.703099423903018,1,-6.00488144750179,-0.00466681667468668
"DND1",-0.0256386108818063,0.16995598025573,-0.382210661277522,0.703145340955402,1,-6.00490415611726,0.0256386108818063
"KHDC3L",-0.0467434032463229,0.0622019058503136,-0.38220469805989,0.703149749244403,1,-6.00490633604683,0.0467434032463229
"SP3",0.0875794891006665,4.57761127495848,0.382137929326859,0.70319910850254,1,-6.00493074188597,-0.0875794891006665
"SMPD3",-0.0704495617183841,0.691291224202583,-0.38213537840406,0.70320099431546,1,-6.00493167423529,0.0704495617183841
"HS3ST3B1",0.0967307023912574,1.13586982883145,0.382057600343685,0.703258493955281,1,-6.00496009874288,-0.0967307023912574
"COL4A6",0.0950662308561787,0.666995566101074,0.381994915440037,0.703304836804863,1,-6.00498300315898,-0.0950662308561787
"PTPRB",0.083571098275961,1.16920242999948,0.381963822714659,0.703327824022666,1,-6.00499436272958,-0.083571098275961
"LOC112268173",-0.0118346426128803,0.0144396933629558,-0.381946345456198,0.703340745286453,1,-6.00500074755326,0.0118346426128803
"VAV3",0.196682518171797,4.52305815810954,0.381894200169946,0.703379297788154,1,-6.0050197956329,-0.196682518171797
"OR4M2",-0.00840814412186199,0.00772176500987325,-0.381753646218453,0.703483217202105,1,-6.00507112548033,0.00840814412186199
"PRPF38A",0.0786625866381785,4.75124648808113,0.381742393983753,0.703491536853098,1,-6.00507523394567,-0.0786625866381785
"LINC00845",-0.00560971765998294,0.00515178152447413,-0.381729132205218,0.7035013423622,1,-6.00508007598949,0.00560971765998294
"KRT73-AS1",-0.00212966593164956,0.00375022727364866,-0.381703922277841,0.703519982245444,1,-6.00508927999191,0.00212966593164956
"C6orf58",-0.00999359458531086,0.0317917488667648,-0.38159949362079,0.703597197325418,1,-6.00512739985242,0.00999359458531086
"ZNF767P",0.0779099419477456,1.84594668220252,0.381357494279501,0.703776144799676,1,-6.00521569752723,-0.0779099419477456
"TMEM30CP",-0.0196575478757044,0.0180528500899326,-0.381282885622995,0.703831317858577,1,-6.0052429085343,0.0196575478757044
"NBPF9",0.0723635956562327,1.34316040547886,0.381234029201416,0.70386744801239,1,-6.00526072440114,-0.0723635956562327
"LINC00934",-0.00885474354368994,0.0152048483818377,-0.381228056613762,0.703871864889005,1,-6.00526290219467,0.00885474354368994
"IQCG",-0.117581319227306,3.18085505857444,-0.381206068553756,0.703888125691834,1,-6.0052709194407,0.117581319227306
"NME4",0.151666144016064,5.23309193072282,0.381157610358939,0.703923962406159,1,-6.00528858655123,-0.151666144016064
"CREB3L3",-0.0344903726866089,0.0670248450720737,-0.38113085128804,0.703943752063025,1,-6.0052983415363,0.0344903726866089
"LINC00558",-0.00359479422728427,0.00330134163730188,-0.381001045549096,0.704039752718559,1,-6.00534565236412,0.00359479422728427
"DCDC2C",-0.0210599841412714,0.0229119457869885,-0.380829027531474,0.70416697976172,1,-6.00540832372268,0.0210599841412714
"C12orf75",0.187166462735087,5.394053928424,0.380824238787311,0.704170521707297,1,-6.00541006800315,-0.187166462735087
"C10orf55",-0.0742608037000321,1.10026984783613,-0.380801727699076,0.70418717189048,1,-6.00541826728205,0.0742608037000321
"TESMIN",-0.131318792015728,1.94900939283099,-0.380748127905756,0.704226817216157,1,-6.00543778814525,0.131318792015728
"ELAVL4",-0.0392152907383994,0.330277495578426,-0.380730873378425,0.704239579777768,1,-6.00544407160285,0.0392152907383994
"TRIM67",-0.0170685171092132,0.0439872542115827,-0.380517227244074,0.704397613248945,1,-6.00552185006768,0.0170685171092132
"CYP4A22",-0.00824132916941798,0.0235601941327527,-0.380469781116335,0.70443271078117,1,-6.00553911705586,0.00824132916941798
"CHIC2",-0.114535041195406,4.91895840396192,-0.380462085998946,0.704438403184357,1,-6.0055419173245,0.114535041195406
"BNIP1",-0.125846736624427,4.17836174433838,-0.380438161078922,0.704456101565105,1,-6.00555062329018,0.125846736624427
"TEX26-AS1",-0.0258913480349875,0.0893649685973101,-0.380394366697794,0.704488498735234,1,-6.00556655807922,0.0258913480349875
"PPP4R3C",-0.00837426439825012,0.00948506260011856,-0.380241914905105,0.704601280158453,1,-6.00562201410953,0.00837426439825012
"AHCY",-0.113869022876062,6.60498923652292,-0.380238259523334,0.704603984433009,1,-6.00562334352316,0.113869022876062
"RLN1",-0.0863762776284309,0.781725830114098,-0.380216177899174,0.704620320638883,1,-6.00563137404457,0.0863762776284309
"ANP32D",-0.0255504544166469,0.040652643504438,-0.380183307654819,0.70464463862991,1,-6.00564332724985,0.0255504544166469
"SLCO2B1",-0.14657943603704,2.81946658662915,-0.380142932221996,0.704674509512345,1,-6.00565800829361,0.14657943603704
"MINAR2",-0.0112581849019792,0.0174814374489695,-0.380077856036131,0.704722655681134,1,-6.00568166758779,0.0112581849019792
"OAT",0.122394977350369,5.6455122785096,0.37995889883445,0.704810668454266,1,-6.00572490558979,-0.122394977350369
"OSBP2",-0.190326013471103,1.55504671417521,-0.379890762809332,0.704861082010458,1,-6.00574966527322,0.190326013471103
"GCG",-0.00259875622415864,0.0023866128589212,-0.37985392900588,0.704888335733732,1,-6.00576304832161,0.00259875622415864
"OR8U1",-0.00259875622415864,0.0023866128589212,-0.37985392900588,0.704888335733732,1,-6.00576304832161,0.00259875622415864
"KLHL23",-0.096352358978705,2.04865663853235,-0.379835265122045,0.704902145486912,1,-6.0057698290895,0.096352358978705
"LINC00638",0.0358983975609304,0.239653605457469,0.379779865809002,0.704943137045923,1,-6.00578995423487,-0.0358983975609304
"LINC01659",0.0417452212686772,0.110132728629474,0.379735486700959,0.704975975063214,1,-6.00580607391225,-0.0417452212686772
"ZNF890P",0.0230366728981321,0.091808576540952,0.379675286199879,0.705020520904336,1,-6.00582793734075,-0.0230366728981321
"AIMP2",0.0967466708149738,4.51717662968343,0.379644581419989,0.705043241546786,1,-6.00583908727538,-0.0967466708149738
"ARRDC2",-0.123776713586308,3.67986797878434,-0.379602068142845,0.705074700574225,1,-6.00585452378717,0.123776713586308
"ACTL6B",-0.028559062632896,0.0384290601595338,-0.379597069501053,0.705078399509018,1,-6.00585633867384,0.028559062632896
"SPG11",0.0796776158917858,3.94798640994352,0.379566291077237,0.705101175328401,1,-6.0058675130546,-0.0796776158917858
"SYNJ2BP",-0.0623940052415715,3.23208396368929,-0.379329685041802,0.705276271109805,1,-6.00595338482143,0.0623940052415715
"CIART",-0.140690853683821,2.80936248487188,-0.379292066077897,0.705304111767212,1,-6.00596703300775,0.140690853683821
"RIPK3",-0.0928746858514549,2.87357991602334,-0.379045935449664,0.705486275488387,1,-6.00605629607587,0.0928746858514549
"CEACAM22P",-0.0173148938425862,0.0609820834282694,-0.379026168395106,0.705500906025625,1,-6.00606346239727,0.0173148938425862
"LINC01704",-0.0502910704604131,0.223135354008063,-0.37899185507201,0.705526303210653,1,-6.00607590141868,0.0502910704604131
"PCF11",-0.0830385365295769,3.40307119224337,-0.378958216654732,0.705551201184058,1,-6.00608809468831,0.0830385365295769
"OR2J3",-0.0118002446588034,0.0248327205809703,-0.378938008712837,0.705566158545895,1,-6.00609541915403,0.0118002446588034
"LINC02684",-0.000952305073225697,0.00087456588357462,-0.378836184565766,0.705641527732102,1,-6.00613231988182,0.000952305073225697
"ZC2HC1B",-0.0115649154077932,0.0299275397656105,-0.378758159460637,0.705699283097256,1,-6.00616058922697,0.0115649154077932
"MBOAT1",0.105366581657958,2.64939317589693,0.378673721043496,0.705761787633231,1,-6.00619117564482,-0.105366581657958
"HCCAT5",-0.0286003972577171,0.0537759535321206,-0.378620824305563,0.70580094484281,1,-6.00621033314852,0.0286003972577171
"LHCGR",-0.00676448120990682,0.0151139648628174,-0.378609589196672,0.705809261818854,1,-6.0062144018015,0.00676448120990682
"MIR4527HG",-0.0103864519188557,0.0095385782928267,-0.378563650991616,0.705843268709789,1,-6.00623103649084,0.0103864519188557
"MRPS35",-0.0848647700574983,5.41113743794474,-0.37841135565558,0.705956013361312,1,-6.00628616978149,0.0848647700574983
"FBXL16",-0.119192454103231,1.09907627472316,-0.378377806493811,0.705980850778194,1,-6.00629831212964,0.119192454103231
"ZNF761",0.0915483169491558,1.98651337704748,0.37837732227247,0.705981209263616,1,-6.00629848737457,-0.0915483169491558
"LOC101928134",0.0468496164011959,0.131969934095657,0.378186028820739,0.706122835453666,1,-6.00636770104967,-0.0468496164011959
"LYSMD1",-0.0865454985733645,2.90416934522681,-0.378084579247195,0.706197948945179,1,-6.00640439331097,0.0865454985733645
"PICART1",-0.0285005881625071,0.128995305493357,-0.378039130345045,0.70623160035696,1,-6.00642082807776,0.0285005881625071
"OR2F1",-0.0128054533141969,0.0188330512323033,-0.378034913158408,0.706234722888451,1,-6.00642235295376,0.0128054533141969
"NEXN-AS1",-0.0692577141442544,0.204885336391284,-0.377961247541262,0.706289267931211,1,-6.00644898668063,0.0692577141442544
"UHMK1",0.105280485407675,3.61042402730266,0.3779524298363,0.706295797024117,1,-6.0064521743659,-0.105280485407675
"SPANXB1",-0.116369044285309,0.1068695304661,-0.377783767525217,0.706420687702653,1,-6.00651313314432,0.116369044285309
"CPQ",0.130160534915353,3.20419104228355,0.377394401206158,0.706709035431303,1,-6.00665375628346,-0.130160534915353
"LINC01810",-0.00156275325727602,0.00143518156280451,-0.377350319399224,0.706741683191227,1,-6.00666966771395,0.00156275325727602
"MYOCD-AS1",-0.00156275325727602,0.00143518156280451,-0.377350319399224,0.706741683191227,1,-6.00666966771395,0.00156275325727602
"OR52B4",-0.00156275325727602,0.00143518156280451,-0.377350319399224,0.706741683191227,1,-6.00666966771395,0.00156275325727602
"OR6C74",-0.00156275325727602,0.00143518156280451,-0.377350319399224,0.706741683191227,1,-6.00666966771395,0.00156275325727602
"TMIGD1",-0.00156275325727602,0.00143518156280451,-0.377350319399224,0.706741683191227,1,-6.00666966771395,0.00156275325727602
"ANKRD30B",-0.00815453360588254,0.0162875233795822,-0.377265753114851,0.706804315999395,1,-6.00670018692366,0.00815453360588254
"ODR4",-0.0647466303875794,3.17938995051271,-0.377091156281067,0.706933635022848,1,-6.00676317577398,0.0647466303875794
"PNMA5",-0.0347744765828422,0.0531575539415917,-0.377048285962581,0.706965389190233,1,-6.00677863754361,0.0347744765828422
"TEDC2",-0.0969955586101641,2.68417257592515,-0.376948890199606,0.707039013907906,1,-6.00681447924998,0.0969955586101641
"FAM238C",0.0778919783499231,0.47330515371984,0.376843682369917,0.707116946788371,1,-6.00685240650104,-0.0778919783499231
"LINC02326",-0.00186238711950124,0.0017103555179093,-0.37672352207578,0.707205959545826,1,-6.00689571118011,0.00186238711950124
"TNFRSF1B",0.172286123073928,2.74633522797935,0.376722088400259,0.707207021613471,1,-6.00689622778065,-0.172286123073928
"MTRNR2L7",-0.00609935114311129,0.0056014449273471,-0.376686735499134,0.707233211245886,1,-6.00690896597571,0.00609935114311129
"ZNF876P",0.0377272280612277,0.404717373285361,0.376686653254131,0.707233272173867,1,-6.00690899560848,-0.0377272280612277
"ANGEL2",-0.0781115677990116,3.53667675658161,-0.376618004123892,0.707284128850827,1,-6.00693372753862,0.0781115677990116
"LINC02172",0.0100575481346505,0.0377165098408449,0.37661742389664,0.707284558700672,1,-6.00693393655548,-0.0100575481346505
"SLC9A3R1",0.170848129049824,6.64005089558034,0.37661379082214,0.707287250193976,1,-6.00693524530056,-0.170848129049824
"APPL2",0.0805362152177262,3.70952420237155,0.376575741018678,0.707315438881598,1,-6.00694895125292,-0.0805362152177262
"SLC38A2",-0.104437796872175,6.11403016434722,-0.376565362613437,0.707323127654946,1,-6.00695268942755,0.104437796872175
"NEUROD4",-0.00344913211905664,0.00316757031341936,-0.376561247068448,0.707326176637811,1,-6.00695417176808,0.00344913211905664
"CNRIP1",0.126619113343508,2.22566172089616,0.376476682107137,0.707388827261655,1,-6.00698462687302,-0.126619113343508
"POLI",-0.0682805297051239,2.40220403574136,-0.376393360880909,0.707450558422634,1,-6.00701462739166,0.0682805297051239
"RELCH",0.0936647434970461,3.09792640716477,0.376313453585718,0.70750976209983,1,-6.00704339247664,-0.0936647434970461
"RFT1",0.0966045065165178,3.598977265126,0.376291085768173,0.707526334839,1,-6.00705144336882,-0.0966045065165178
"SIRT1",0.0673136592597667,2.6729814259649,0.376234800644197,0.707568038174739,1,-6.00707170007254,-0.0673136592597667
"DBET",-0.0173378366377416,0.019493647059257,-0.376177254859609,0.707610676492855,1,-6.00709240735793,0.0173378366377416
"CDH18-AS1",-0.00481066008084562,0.00441795313547047,-0.376144767815199,0.707634748049273,1,-6.00710409610725,0.00481066008084562
"SLC46A1",0.0919897038554214,1.84796449707339,0.376133640736492,0.707642992822669,1,-6.00710809936822,-0.0919897038554214
"ELFN2",-0.0231557495025185,0.0627663189726859,-0.376115256139745,0.70765661523758,1,-6.00711471345465,0.0231557495025185
"PSMB5",0.0825180365609972,7.07465755641384,0.376108450555251,0.707661657988316,1,-6.00711716176623,-0.0825180365609972
"OTX2",-0.0990079673701296,0.0909256843195068,-0.376078127258247,0.707684126874795,1,-6.007128070047,0.0990079673701296
"RBM19",0.103601141728423,2.36348729807397,0.376046737584069,0.707707386195274,1,-6.0071393610149,-0.103601141728423
"LGR4-AS1",-0.00704260548838423,0.0242017243158233,-0.376042507139189,0.707710520918418,1,-6.00714088264783,0.00704260548838423
"LINC01224",0.0871840840443126,0.207859077280044,0.375940692646704,0.707785966096093,1,-6.00717749877508,-0.0871840840443126
"GM2A",-0.135381082808694,5.37815714276604,-0.375928149237277,0.707795261042762,1,-6.00718200914912,0.135381082808694
"LOC101927402",0.033473549555438,0.380474175808165,0.375834080716578,0.707864969327765,1,-6.00721582963784,-0.033473549555438
"KRT6B",-0.37618373685641,6.19271823745428,-0.375752471857989,0.707925446552325,1,-6.00724516366429,0.37618373685641
"DNAJC13",0.109469333713672,2.52497767721791,0.375684677639643,0.707975687694614,1,-6.00726952723617,-0.109469333713672
"SLC25A47",-0.0346575684990132,0.0806986061524386,-0.375633370166556,0.708013711648616,1,-6.00728796296447,0.0346575684990132
"TACC1",0.129634705383748,3.30496593696676,0.375492746182444,0.708117931833984,1,-6.00733847890606,-0.129634705383748
"KLHL33",-0.0301162237627203,0.0816787988415465,-0.375484682340275,0.708123908330832,1,-6.00734137508478,0.0301162237627203
"MYOD1",-0.00729424778264914,0.0102699430086619,-0.375474070881043,0.708131773015638,1,-6.00734518616144,0.00729424778264914
"PDZRN4",-0.0590037891786288,0.157239973541034,-0.375446647917008,0.708152097696491,1,-6.00735503454688,0.0590037891786288
"TMEM52B",0.119873193939782,0.705886565905276,0.375357547575398,0.708218136362762,1,-6.00738702812569,-0.119873193939782
"CFHR1",0.0702054976572869,0.18974909904101,0.375285218520036,0.708271746262189,1,-6.00741299401171,-0.0702054976572869
"ARRDC1-AS1",-0.0653019213648891,3.07676473494513,-0.375258740541969,0.70829137196153,1,-6.00742249826883,0.0653019213648891
"CHRM3",-0.0515099995062179,0.195124138481798,-0.375212351937192,0.708325756058588,1,-6.00743914782393,0.0515099995062179
"NANS",-0.0841617625004938,6.01177009495512,-0.37517599173606,0.708352707338372,1,-6.00745219660236,0.0841617625004938
"ZNF287",0.0960862372054201,1.44141655339188,0.37514772089562,0.708373662795895,1,-6.0074623414378,-0.0960862372054201
"ZNF551",0.0917873124178048,1.23984436270577,0.375128822023891,0.708387671507091,1,-6.00746912276883,-0.0917873124178048
"WRN",-0.0715591941990354,1.79162937236065,-0.375047090365188,0.708448255917662,1,-6.00749844596498,0.0715591941990354
"RALA",-0.0915992017721479,4.81491475358539,-0.374912751292307,0.708547840171459,1,-6.00754662949519,0.0915992017721479
"ZSCAN2",0.0758114744593541,1.93629350372548,0.37487245934872,0.708577709185595,1,-6.00756107769226,-0.0758114744593541
"OR10G6",-0.00766941361369999,0.00704333903298979,-0.374825349502359,0.708612632989178,1,-6.00757796874252,0.00766941361369999
"COASY",0.0841281083262819,5.15500923386617,0.374814231480245,0.708620875170496,1,-6.00758195475699,-0.0841281083262819
"MRPL44",0.0932232295663589,4.54958155761981,0.374743985992584,0.708672951425295,1,-6.00760713632524,-0.0932232295663589
"SUPT16H",0.102446049082409,4.72706583177464,0.374700012826499,0.708705551487211,1,-6.00762289740971,-0.102446049082409
"LINC00348",-0.0020101295929841,0.00184603738131193,-0.374695739938366,0.70870871927567,1,-6.00762442882159,0.0020101295929841
"KCNK12",-0.0187040796751447,0.0732760285723191,-0.37467124229183,0.708726881179645,1,-6.00763320849231,0.0187040796751447
"C8orf88",-0.125960408563234,1.19727687942254,-0.374656878521202,0.708737530175605,1,-6.007638356034,0.125960408563234
