"","geneset","symbol"
"5610","HALLMARK_UV_RESPONSE_UP","AMD1"
"5611","HALLMARK_UV_RESPONSE_UP","HNRNPU"
"5612","HALLMARK_UV_RESPONSE_UP","WIZ"
"5613","HALLMARK_UV_RESPONSE_UP","CCK"
"5614","HALLMARK_UV_RESPONSE_DN","TJP1"
"5615","HALLMARK_UV_RESPONSE_DN","NFIB"
"5616","HALLMARK_UV_RESPONSE_DN","TGFBR3"
"5617","HALLMARK_UV_RESPONSE_DN","TFPI"
"5618","HALLMARK_UV_RESPONSE_DN","MMP16"
"5619","HALLMARK_UV_RESPONSE_DN","ABCC1"
"5620","HALLMARK_UV_RESPONSE_DN","MAP2K5"
"5621","HALLMARK_UV_RESPONSE_DN","AGGF1"
"5622","HALLMARK_UV_RESPONSE_DN","PLCB4"
"5623","HALLMARK_UV_RESPONSE_DN","MET"
"5624","HALLMARK_UV_RESPONSE_DN","IRS1"
"5625","HALLMARK_UV_RESPONSE_DN","PTPRM"
"5626","HALLMARK_UV_RESPONSE_DN","AKT3"
"5627","HALLMARK_UV_RESPONSE_DN","SIPA1L1"
"5628","HALLMARK_UV_RESPONSE_DN","NR1D2"
"5629","HALLMARK_UV_RESPONSE_DN","ATRN"
"5630","HALLMARK_UV_RESPONSE_DN","ANXA2"
"5631","HALLMARK_UV_RESPONSE_DN","ADD3"
"5632","HALLMARK_UV_RESPONSE_DN","CDKN1B"
"5633","HALLMARK_UV_RESPONSE_DN","ATXN1"
"5634","HALLMARK_UV_RESPONSE_DN","CAP2"
"5635","HALLMARK_UV_RESPONSE_DN","PRDM2"
"5636","HALLMARK_UV_RESPONSE_DN","TOGARAM1"
"5637","HALLMARK_UV_RESPONSE_DN","SDC2"
"5638","HALLMARK_UV_RESPONSE_DN","SMAD3"
"5639","HALLMARK_UV_RESPONSE_DN","SLC7A1"
"5640","HALLMARK_UV_RESPONSE_DN","GCNT1"
"5641","HALLMARK_UV_RESPONSE_DN","RUNX1"
"5642","HALLMARK_UV_RESPONSE_DN","RND3"
"5643","HALLMARK_UV_RESPONSE_DN","PLPP3"
"5644","HALLMARK_UV_RESPONSE_DN","NR3C1"
"5645","HALLMARK_UV_RESPONSE_DN","YTHDC1"
"5646","HALLMARK_UV_RESPONSE_DN","PPARG"
"5647","HALLMARK_UV_RESPONSE_DN","ADGRL2"
"5648","HALLMARK_UV_RESPONSE_DN","DLG1"
"5649","HALLMARK_UV_RESPONSE_DN","ATP2B4"
"5650","HALLMARK_UV_RESPONSE_DN","NIPBL"
"5651","HALLMARK_UV_RESPONSE_DN","PEX14"
"5652","HALLMARK_UV_RESPONSE_DN","MYC"
"5653","HALLMARK_UV_RESPONSE_DN","RASA2"
"5654","HALLMARK_UV_RESPONSE_DN","FZD2"
"5655","HALLMARK_UV_RESPONSE_DN","BMPR1A"
"5656","HALLMARK_UV_RESPONSE_DN","LPAR1"
"5657","HALLMARK_UV_RESPONSE_DN","PRKCA"
"5658","HALLMARK_UV_RESPONSE_DN","MGMT"
"5659","HALLMARK_UV_RESPONSE_DN","PRKCE"
"5660","HALLMARK_UV_RESPONSE_DN","RXRA"
"5661","HALLMARK_UV_RESPONSE_DN","LTBP1"
"5662","HALLMARK_UV_RESPONSE_DN","LDLR"
"5663","HALLMARK_UV_RESPONSE_DN","RBPMS"
"5664","HALLMARK_UV_RESPONSE_DN","CACNA1A"
"5665","HALLMARK_UV_RESPONSE_DN","RGS4"
"5666","HALLMARK_UV_RESPONSE_DN","COL5A2"
"5667","HALLMARK_UV_RESPONSE_DN","PTPN21"
"5668","HALLMARK_UV_RESPONSE_DN","PRKAR2B"
"5669","HALLMARK_UV_RESPONSE_DN","GJA1"
"5670","HALLMARK_UV_RESPONSE_DN","BCKDHB"
"5671","HALLMARK_UV_RESPONSE_DN","DMAC2L"
"5672","HALLMARK_UV_RESPONSE_DN","SERPINE1"
"5673","HALLMARK_UV_RESPONSE_DN","AMPH"
"5674","HALLMARK_UV_RESPONSE_DN","MIOS"
"5675","HALLMARK_UV_RESPONSE_DN","CITED2"
"5676","HALLMARK_UV_RESPONSE_DN","COL1A2"
"5677","HALLMARK_UV_RESPONSE_DN","INSIG1"
"5678","HALLMARK_UV_RESPONSE_DN","FYN"
"5679","HALLMARK_UV_RESPONSE_DN","WDR37"
"5680","HALLMARK_UV_RESPONSE_DN","ZMIZ1"
"5681","HALLMARK_UV_RESPONSE_DN","PMP22"
"5682","HALLMARK_UV_RESPONSE_DN","CDON"
"5683","HALLMARK_UV_RESPONSE_DN","PIK3R3"
"5684","HALLMARK_UV_RESPONSE_DN","NOTCH2"
"5685","HALLMARK_UV_RESPONSE_DN","SYNJ2"
"5686","HALLMARK_UV_RESPONSE_DN","SMAD7"
"5687","HALLMARK_UV_RESPONSE_DN","MAP1B"
"5688","HALLMARK_UV_RESPONSE_DN","TENT4A"
"5689","HALLMARK_UV_RESPONSE_DN","PTEN"
"5690","HALLMARK_UV_RESPONSE_DN","DYRK1A"
"5691","HALLMARK_UV_RESPONSE_DN","NEK7"
"5692","HALLMARK_UV_RESPONSE_DN","SPOP"
"5693","HALLMARK_UV_RESPONSE_DN","F3"
"5694","HALLMARK_UV_RESPONSE_DN","ERBB2"
"5695","HALLMARK_UV_RESPONSE_DN","GRK5"
"5696","HALLMARK_UV_RESPONSE_DN","DUSP1"
"5697","HALLMARK_UV_RESPONSE_DN","VLDLR"
"5698","HALLMARK_UV_RESPONSE_DN","CAV1"
"5699","HALLMARK_UV_RESPONSE_DN","COL11A1"
"5700","HALLMARK_UV_RESPONSE_DN","CDC42BPA"
"5701","HALLMARK_UV_RESPONSE_DN","CDK13"
"5702","HALLMARK_UV_RESPONSE_DN","SFMBT1"
"5703","HALLMARK_UV_RESPONSE_DN","ADORA2B"
"5704","HALLMARK_UV_RESPONSE_DN","BHLHE40"
"5705","HALLMARK_UV_RESPONSE_DN","COL3A1"
"5706","HALLMARK_UV_RESPONSE_DN","KCNMA1"
"5707","HALLMARK_UV_RESPONSE_DN","SYNE1"
"5708","HALLMARK_UV_RESPONSE_DN","IGF1R"
"5709","HALLMARK_UV_RESPONSE_DN","CELF2"
"5710","HALLMARK_UV_RESPONSE_DN","MTA1"
"5711","HALLMARK_UV_RESPONSE_DN","EFEMP1"
"5712","HALLMARK_UV_RESPONSE_DN","LAMC1"
"5713","HALLMARK_UV_RESPONSE_DN","PHF3"
"5714","HALLMARK_UV_RESPONSE_DN","SCAF8"
"5715","HALLMARK_UV_RESPONSE_DN","VAV2"
"5716","HALLMARK_UV_RESPONSE_DN","PIAS3"
"5717","HALLMARK_UV_RESPONSE_DN","ACVR2A"
"5718","HALLMARK_UV_RESPONSE_DN","NRP1"
"5719","HALLMARK_UV_RESPONSE_DN","MRPS31"
"5720","HALLMARK_UV_RESPONSE_DN","CCN1"
"5721","HALLMARK_UV_RESPONSE_DN","DAB2"
"5722","HALLMARK_UV_RESPONSE_DN","MAGI2"
"5723","HALLMARK_UV_RESPONSE_DN","ANXA4"
"5724","HALLMARK_UV_RESPONSE_DN","COL1A1"
"5725","HALLMARK_UV_RESPONSE_DN","SCHIP1"
"5726","HALLMARK_UV_RESPONSE_DN","DDAH1"
"5727","HALLMARK_UV_RESPONSE_DN","PDGFRB"
"5728","HALLMARK_UV_RESPONSE_DN","ATRX"
"5729","HALLMARK_UV_RESPONSE_DN","KALRN"
"5730","HALLMARK_UV_RESPONSE_DN","TGFBR2"
"5731","HALLMARK_UV_RESPONSE_DN","PTGFR"
"5732","HALLMARK_UV_RESPONSE_DN","ATP2C1"
"5733","HALLMARK_UV_RESPONSE_DN","ARHGEF9"
"5734","HALLMARK_UV_RESPONSE_DN","NFKB1"
"5735","HALLMARK_UV_RESPONSE_DN","MGLL"
"5736","HALLMARK_UV_RESPONSE_DN","FBLN5"
"5737","HALLMARK_UV_RESPONSE_DN","PDLIM5"
"5738","HALLMARK_UV_RESPONSE_DN","MAPK14"
"5739","HALLMARK_UV_RESPONSE_DN","SRI"
"5740","HALLMARK_UV_RESPONSE_DN","INPP4B"
"5741","HALLMARK_UV_RESPONSE_DN","IGFBP5"
"5742","HALLMARK_UV_RESPONSE_DN","ITGB3"
"5743","HALLMARK_UV_RESPONSE_DN","BDNF"
"5744","HALLMARK_UV_RESPONSE_DN","ID1"
"5745","HALLMARK_UV_RESPONSE_DN","SNAI2"
"5746","HALLMARK_UV_RESPONSE_DN","SCN8A"
"5747","HALLMARK_UV_RESPONSE_DN","ATP2B1"
"5748","HALLMARK_UV_RESPONSE_DN","FHL2"
"5749","HALLMARK_UV_RESPONSE_DN","KIT"
"5750","HALLMARK_UV_RESPONSE_DN","APBB2"
"5751","HALLMARK_UV_RESPONSE_DN","PIK3CD"
"5752","HALLMARK_UV_RESPONSE_DN","DLC1"
"5753","HALLMARK_UV_RESPONSE_DN","MT1E"
"5754","HALLMARK_UV_RESPONSE_DN","DBP"
"5755","HALLMARK_UV_RESPONSE_DN","HAS2"
"5756","HALLMARK_UV_RESPONSE_DN","SLC22A18"
"5757","HALLMARK_UV_RESPONSE_DN","ICA1"
"5758","HALLMARK_ANGIOGENESIS","VCAN"
"5759","HALLMARK_ANGIOGENESIS","POSTN"
"5760","HALLMARK_ANGIOGENESIS","FSTL1"
"5761","HALLMARK_ANGIOGENESIS","LRPAP1"
"5762","HALLMARK_ANGIOGENESIS","STC1"
"5763","HALLMARK_ANGIOGENESIS","LPL"
"5764","HALLMARK_ANGIOGENESIS","VEGFA"
"5765","HALLMARK_ANGIOGENESIS","PF4"
"5766","HALLMARK_ANGIOGENESIS","THBD"
"5767","HALLMARK_ANGIOGENESIS","FGFR1"
"5768","HALLMARK_ANGIOGENESIS","TNFRSF21"
"5769","HALLMARK_ANGIOGENESIS","CCND2"
"5770","HALLMARK_ANGIOGENESIS","COL5A2"
"5771","HALLMARK_ANGIOGENESIS","ITGAV"
"5772","HALLMARK_ANGIOGENESIS","SERPINA5"
"5773","HALLMARK_ANGIOGENESIS","KCNJ8"
"5774","HALLMARK_ANGIOGENESIS","APP"
"5775","HALLMARK_ANGIOGENESIS","JAG1"
"5776","HALLMARK_ANGIOGENESIS","COL3A1"
"5777","HALLMARK_ANGIOGENESIS","SPP1"
"5778","HALLMARK_ANGIOGENESIS","NRP1"
"5779","HALLMARK_ANGIOGENESIS","OLR1"
"5780","HALLMARK_ANGIOGENESIS","PDGFA"
"5781","HALLMARK_ANGIOGENESIS","PTK2"
"5782","HALLMARK_ANGIOGENESIS","SLCO2A1"
"5783","HALLMARK_ANGIOGENESIS","PGLYRP1"
"5784","HALLMARK_ANGIOGENESIS","VAV2"
"5785","HALLMARK_ANGIOGENESIS","S100A4"
"5786","HALLMARK_ANGIOGENESIS","MSX1"
"5787","HALLMARK_ANGIOGENESIS","VTN"
"5788","HALLMARK_ANGIOGENESIS","TIMP1"
"5789","HALLMARK_ANGIOGENESIS","APOH"
"5790","HALLMARK_ANGIOGENESIS","PRG2"
"5791","HALLMARK_ANGIOGENESIS","JAG2"
"5792","HALLMARK_ANGIOGENESIS","LUM"
"5793","HALLMARK_ANGIOGENESIS","CXCL6"
"5794","HALLMARK_HEME_METABOLISM","ALAS2"
"5795","HALLMARK_HEME_METABOLISM","PPOX"
"5796","HALLMARK_HEME_METABOLISM","FECH"
"5797","HALLMARK_HEME_METABOLISM","HMBS"
"5798","HALLMARK_HEME_METABOLISM","GYPB"
"5799","HALLMARK_HEME_METABOLISM","ALAD"
"5800","HALLMARK_HEME_METABOLISM","RHD"
"5801","HALLMARK_HEME_METABOLISM","GYPA"
"5802","HALLMARK_HEME_METABOLISM","SELENBP1"
"5803","HALLMARK_HEME_METABOLISM","BLVRB"
"5804","HALLMARK_HEME_METABOLISM","GYPE"
"5805","HALLMARK_HEME_METABOLISM","GYPC"
"5806","HALLMARK_HEME_METABOLISM","EPB42"
"5807","HALLMARK_HEME_METABOLISM","SLC4A1"
"5808","HALLMARK_HEME_METABOLISM","RHCE"
"5809","HALLMARK_HEME_METABOLISM","RHAG"
"5810","HALLMARK_HEME_METABOLISM","TAL1"
"5811","HALLMARK_HEME_METABOLISM","MARCHF8"
"5812","HALLMARK_HEME_METABOLISM","SPTB"
"5813","HALLMARK_HEME_METABOLISM","UROD"
"5814","HALLMARK_HEME_METABOLISM","HBQ1"
"5815","HALLMARK_HEME_METABOLISM","DCAF11"
"5816","HALLMARK_HEME_METABOLISM","ERMAP"
"5817","HALLMARK_HEME_METABOLISM","EIF2AK1"
"5818","HALLMARK_HEME_METABOLISM","CPOX"
"5819","HALLMARK_HEME_METABOLISM","MPP1"
"5820","HALLMARK_HEME_METABOLISM","GLRX5"
"5821","HALLMARK_HEME_METABOLISM","TSPAN5"
"5822","HALLMARK_HEME_METABOLISM","OSBP2"
"5823","HALLMARK_HEME_METABOLISM","ANK1"
"5824","HALLMARK_HEME_METABOLISM","NFE2"
"5825","HALLMARK_HEME_METABOLISM","AHSP"
"5826","HALLMARK_HEME_METABOLISM","SPTA1"
"5827","HALLMARK_HEME_METABOLISM","MAP2K3"
"5828","HALLMARK_HEME_METABOLISM","BNIP3L"
"5829","HALLMARK_HEME_METABOLISM","SLC22A4"
"5830","HALLMARK_HEME_METABOLISM","CLIC2"
"5831","HALLMARK_HEME_METABOLISM","TRAK2"
"5832","HALLMARK_HEME_METABOLISM","GCLC"
"5833","HALLMARK_HEME_METABOLISM","KEL"
"5834","HALLMARK_HEME_METABOLISM","RANBP10"
"5835","HALLMARK_HEME_METABOLISM","TRIM10"
"5836","HALLMARK_HEME_METABOLISM","TSPO2"
"5837","HALLMARK_HEME_METABOLISM","UROS"
"5838","HALLMARK_HEME_METABOLISM","XK"
"5839","HALLMARK_HEME_METABOLISM","SNCA"
"5840","HALLMARK_HEME_METABOLISM","MARK3"
"5841","HALLMARK_HEME_METABOLISM","UBAC1"
"5842","HALLMARK_HEME_METABOLISM","CA1"
"5843","HALLMARK_HEME_METABOLISM","CA2"
"5844","HALLMARK_HEME_METABOLISM","BSG"
"5845","HALLMARK_HEME_METABOLISM","FOXO3"
"5846","HALLMARK_HEME_METABOLISM","KLF1"
"5847","HALLMARK_HEME_METABOLISM","CDC27"
"5848","HALLMARK_HEME_METABOLISM","KAT2B"
"5849","HALLMARK_HEME_METABOLISM","NARF"
"5850","HALLMARK_HEME_METABOLISM","GCLM"
"5851","HALLMARK_HEME_METABOLISM","FBXO7"
"5852","HALLMARK_HEME_METABOLISM","H1-0"
"5853","HALLMARK_HEME_METABOLISM","HEBP1"
"5854","HALLMARK_HEME_METABOLISM","HBD"
"5855","HALLMARK_HEME_METABOLISM","NUDT4"
"5856","HALLMARK_HEME_METABOLISM","FBXO9"
"5857","HALLMARK_HEME_METABOLISM","RAD23A"
"5858","HALLMARK_HEME_METABOLISM","CROCCP2"
"5859","HALLMARK_HEME_METABOLISM","TMCC2"
"5860","HALLMARK_HEME_METABOLISM","BLVRA"
"5861","HALLMARK_HEME_METABOLISM","GATA1"
"5862","HALLMARK_HEME_METABOLISM","RBM38"
"5863","HALLMARK_HEME_METABOLISM","PRDX2"
"5864","HALLMARK_HEME_METABOLISM","RNF123"
"5865","HALLMARK_HEME_METABOLISM","MINPP1"
"5866","HALLMARK_HEME_METABOLISM","TNS1"
"5867","HALLMARK_HEME_METABOLISM","CTSE"
"5868","HALLMARK_HEME_METABOLISM","DMTN"
"5869","HALLMARK_HEME_METABOLISM","HDGF"
"5870","HALLMARK_HEME_METABOLISM","XPO7"
"5871","HALLMARK_HEME_METABOLISM","MKRN1"
"5872","HALLMARK_HEME_METABOLISM","SMOX"
"5873","HALLMARK_HEME_METABOLISM","TFDP2"
"5874","HALLMARK_HEME_METABOLISM","MXI1"
"5875","HALLMARK_HEME_METABOLISM","HBB"
"5876","HALLMARK_HEME_METABOLISM","MOSPD1"
"5877","HALLMARK_HEME_METABOLISM","SLC25A37"
"5878","HALLMARK_HEME_METABOLISM","SLC30A1"
"5879","HALLMARK_HEME_METABOLISM","ABCB6"
"5880","HALLMARK_HEME_METABOLISM","SLC6A8"
"5881","HALLMARK_HEME_METABOLISM","TFRC"
"5882","HALLMARK_HEME_METABOLISM","RCL1"
"5883","HALLMARK_HEME_METABOLISM","TOP1"
"5884","HALLMARK_HEME_METABOLISM","EPOR"
"5885","HALLMARK_HEME_METABOLISM","TNRC6B"
"5886","HALLMARK_HEME_METABOLISM","ACSL6"
"5887","HALLMARK_HEME_METABOLISM","GAPVD1"
"5888","HALLMARK_HEME_METABOLISM","MGST3"
"5889","HALLMARK_HEME_METABOLISM","SLC30A10"
"5890","HALLMARK_HEME_METABOLISM","CAT"
"5891","HALLMARK_HEME_METABOLISM","BCAM"
"5892","HALLMARK_HEME_METABOLISM","HBZ"
"5893","HALLMARK_HEME_METABOLISM","ACKR1"
"5894","HALLMARK_HEME_METABOLISM","PSMD9"
"5895","HALLMARK_HEME_METABOLISM","ISCA1"
"5896","HALLMARK_HEME_METABOLISM","PDZK1IP1"
"5897","HALLMARK_HEME_METABOLISM","H4C3"
"5898","HALLMARK_HEME_METABOLISM","ICAM4"
"5899","HALLMARK_HEME_METABOLISM","MOCOS"
"5900","HALLMARK_HEME_METABOLISM","ADD1"
"5901","HALLMARK_HEME_METABOLISM","FTCD"
"5902","HALLMARK_HEME_METABOLISM","ADD2"
"5903","HALLMARK_HEME_METABOLISM","BMP2K"
"5904","HALLMARK_HEME_METABOLISM","BPGM"
"5905","HALLMARK_HEME_METABOLISM","CLCN3"
"5906","HALLMARK_HEME_METABOLISM","E2F2"
"5907","HALLMARK_HEME_METABOLISM","HAGH"
"5908","HALLMARK_HEME_METABOLISM","KDM7A"
"5909","HALLMARK_HEME_METABOLISM","OPTN"
"5910","HALLMARK_HEME_METABOLISM","RAP1GAP"
"5911","HALLMARK_HEME_METABOLISM","CTNS"
"5912","HALLMARK_HEME_METABOLISM","NFE2L1"
"5913","HALLMARK_HEME_METABOLISM","ELL2"
"5914","HALLMARK_HEME_METABOLISM","SLC2A1"
"5915","HALLMARK_HEME_METABOLISM","PIGQ"
"5916","HALLMARK_HEME_METABOLISM","KLF3"
"5917","HALLMARK_HEME_METABOLISM","EPB41"
"5918","HALLMARK_HEME_METABOLISM","LAMP2"
"5919","HALLMARK_HEME_METABOLISM","TMEM9B"
"5920","HALLMARK_HEME_METABOLISM","EZH1"
"5921","HALLMARK_HEME_METABOLISM","CTSB"
"5922","HALLMARK_HEME_METABOLISM","ATG4A"
"5923","HALLMARK_HEME_METABOLISM","MFHAS1"
"5924","HALLMARK_HEME_METABOLISM","MYL4"
"5925","HALLMARK_HEME_METABOLISM","RNF19A"
"5926","HALLMARK_HEME_METABOLISM","BTG2"
"5927","HALLMARK_HEME_METABOLISM","SLC11A2"
"5928","HALLMARK_HEME_METABOLISM","ADIPOR1"
"5929","HALLMARK_HEME_METABOLISM","ASNS"
"5930","HALLMARK_HEME_METABOLISM","DCUN1D1"
"5931","HALLMARK_HEME_METABOLISM","ALDH1L1"
"5932","HALLMARK_HEME_METABOLISM","DCAF10"
"5933","HALLMARK_HEME_METABOLISM","YPEL5"
"5934","HALLMARK_HEME_METABOLISM","SEC14L1"
"5935","HALLMARK_HEME_METABOLISM","USP15"
"5936","HALLMARK_HEME_METABOLISM","RIOK3"
"5937","HALLMARK_HEME_METABOLISM","SIDT2"
"5938","HALLMARK_HEME_METABOLISM","FOXJ2"
"5939","HALLMARK_HEME_METABOLISM","TCEA1"
"5940","HALLMARK_HEME_METABOLISM","VEZF1"
"5941","HALLMARK_HEME_METABOLISM","LPIN2"
"5942","HALLMARK_HEME_METABOLISM","PC"
"5943","HALLMARK_HEME_METABOLISM","HBBP1"
"5944","HALLMARK_HEME_METABOLISM","CDR2"
"5945","HALLMARK_HEME_METABOLISM","CCND3"
"5946","HALLMARK_HEME_METABOLISM","SLC25A38"
"5947","HALLMARK_HEME_METABOLISM","TENT5C"
"5948","HALLMARK_HEME_METABOLISM","FBXO34"
"5949","HALLMARK_HEME_METABOLISM","BACH1"
"5950","HALLMARK_HEME_METABOLISM","NR3C1"
"5951","HALLMARK_HEME_METABOLISM","AQP3"
"5952","HALLMARK_HEME_METABOLISM","TRIM58"
"5953","HALLMARK_HEME_METABOLISM","LMO2"
"5954","HALLMARK_HEME_METABOLISM","PICALM"
"5955","HALLMARK_HEME_METABOLISM","NCOA4"
"5956","HALLMARK_HEME_METABOLISM","GDE1"
"5957","HALLMARK_HEME_METABOLISM","SLC6A9"
"5958","HALLMARK_HEME_METABOLISM","NNT"
"5959","HALLMARK_HEME_METABOLISM","ARHGEF12"
"5960","HALLMARK_HEME_METABOLISM","PPP2R5B"
"5961","HALLMARK_HEME_METABOLISM","C3"
"5962","HALLMARK_HEME_METABOLISM","MARCHF2"
"5963","HALLMARK_HEME_METABOLISM","UCP2"
"5964","HALLMARK_HEME_METABOLISM","SYNJ1"
"5965","HALLMARK_HEME_METABOLISM","FN3K"
"5966","HALLMARK_HEME_METABOLISM","ABCG2"
"5967","HALLMARK_HEME_METABOLISM","DAAM1"
"5968","HALLMARK_HEME_METABOLISM","AGPAT4"
"5969","HALLMARK_HEME_METABOLISM","CCDC28A"
"5970","HALLMARK_HEME_METABOLISM","GMPS"
"5971","HALLMARK_HEME_METABOLISM","ACP5"
"5972","HALLMARK_HEME_METABOLISM","SLC10A3"
"5973","HALLMARK_HEME_METABOLISM","ALDH6A1"
"5974","HALLMARK_HEME_METABOLISM","CIR1"
"5975","HALLMARK_HEME_METABOLISM","RBM5"
"5976","HALLMARK_HEME_METABOLISM","HTRA2"
"5977","HALLMARK_HEME_METABOLISM","IGSF3"
"5978","HALLMARK_HEME_METABOLISM","BTRC"
"5979","HALLMARK_HEME_METABOLISM","PGLS"
"5980","HALLMARK_HEME_METABOLISM","SLC66A2"
"5981","HALLMARK_HEME_METABOLISM","SDCBP"
"5982","HALLMARK_HEME_METABOLISM","LRP10"
"5983","HALLMARK_HEME_METABOLISM","NEK7"
"5984","HALLMARK_HEME_METABOLISM","ARL2BP"
"5985","HALLMARK_HEME_METABOLISM","ENDOD1"
"5986","HALLMARK_HEME_METABOLISM","P4HA2"
"5987","HALLMARK_HEME_METABOLISM","HTATIP2"
"5988","HALLMARK_HEME_METABOLISM","SLC7A11"
"5989","HALLMARK_HEME_METABOLISM","KHNYN"
"5990","HALLMARK_HEME_METABOLISM","MBOAT2"
"5991","HALLMARK_HEME_METABOLISM","ATP6V0A1"
"5992","HALLMARK_HEME_METABOLISM","CAST"
"5993","HALLMARK_HEME_METABOLISM","TYR"
"5994","HALLMARK_COAGULATION","F2"
"5995","HALLMARK_COAGULATION","PROC"
"5996","HALLMARK_COAGULATION","C1S"
"5997","HALLMARK_COAGULATION","MMP14"
"5998","HALLMARK_COAGULATION","F10"
"5999","HALLMARK_COAGULATION","PLG"
"6000","HALLMARK_COAGULATION","C1R"
"6001","HALLMARK_COAGULATION","SERPINE1"
"6002","HALLMARK_COAGULATION","SERPING1"
"6003","HALLMARK_COAGULATION","C2"
"6004","HALLMARK_COAGULATION","F12"
"6005","HALLMARK_COAGULATION","CFI"
"6006","HALLMARK_COAGULATION","MMP2"
"6007","HALLMARK_COAGULATION","C3"
"6008","HALLMARK_COAGULATION","F9"
"6009","HALLMARK_COAGULATION","CTSO"
"6010","HALLMARK_COAGULATION","TMPRSS6"
"6011","HALLMARK_COAGULATION","MMP9"
"6012","HALLMARK_COAGULATION","PROZ"
"6013","HALLMARK_COAGULATION","MMP1"
"6014","HALLMARK_COAGULATION","CFB"
"6015","HALLMARK_COAGULATION","BMP1"
"6016","HALLMARK_COAGULATION","VWF"
"6017","HALLMARK_COAGULATION","FGA"
"6018","HALLMARK_COAGULATION","F11"
"6019","HALLMARK_COAGULATION","THBD"
"6020","HALLMARK_COAGULATION","FURIN"
"6021","HALLMARK_COAGULATION","MMP11"
"6022","HALLMARK_COAGULATION","F8"
"6023","HALLMARK_COAGULATION","LGMN"
"6024","HALLMARK_COAGULATION","HPN"
"6025","HALLMARK_COAGULATION","CTSB"
"6026","HALLMARK_COAGULATION","MBL2"
"6027","HALLMARK_COAGULATION","F13B"
"6028","HALLMARK_COAGULATION","TIMP1"
"6029","HALLMARK_COAGULATION","CTSV"
"6030","HALLMARK_COAGULATION","MMP8"
"6031","HALLMARK_COAGULATION","A2M"
"6032","HALLMARK_COAGULATION","MMP10"
"6033","HALLMARK_COAGULATION","MASP2"
"6034","HALLMARK_COAGULATION","FGG"
"6035","HALLMARK_COAGULATION","C8A"
"6036","HALLMARK_COAGULATION","PLAU"
"6037","HALLMARK_COAGULATION","ADAM9"
"6038","HALLMARK_COAGULATION","GSN"
"6039","HALLMARK_COAGULATION","CAPN2"
"6040","HALLMARK_COAGULATION","PLAT"
"6041","HALLMARK_COAGULATION","FN1"
"6042","HALLMARK_COAGULATION","CTSH"
"6043","HALLMARK_COAGULATION","OLR1"
"6044","HALLMARK_COAGULATION","SPARC"
"6045","HALLMARK_COAGULATION","RGN"
"6046","HALLMARK_COAGULATION","C8B"
"6047","HALLMARK_COAGULATION","LAMP2"
"6048","HALLMARK_COAGULATION","C9"
"6049","HALLMARK_COAGULATION","PROS1"
"6050","HALLMARK_COAGULATION","CLU"
"6051","HALLMARK_COAGULATION","F2RL2"
"6052","HALLMARK_COAGULATION","CD9"
"6053","HALLMARK_COAGULATION","CFH"
"6054","HALLMARK_COAGULATION","PREP"
"6055","HALLMARK_COAGULATION","LTA4H"
"6056","HALLMARK_COAGULATION","GP9"
"6057","HALLMARK_COAGULATION","DUSP14"
"6058","HALLMARK_COAGULATION","CTSK"
"6059","HALLMARK_COAGULATION","GDA"
"6060","HALLMARK_COAGULATION","CASP9"
"6061","HALLMARK_COAGULATION","APOC1"
"6062","HALLMARK_COAGULATION","CRIP2"
"6063","HALLMARK_COAGULATION","KLK8"
"6064","HALLMARK_COAGULATION","SERPINC1"
"6065","HALLMARK_COAGULATION","ANXA1"
"6066","HALLMARK_COAGULATION","ITIH1"
"6067","HALLMARK_COAGULATION","PRSS23"
"6068","HALLMARK_COAGULATION","FBN1"
"6069","HALLMARK_COAGULATION","MST1"
"6070","HALLMARK_COAGULATION","F3"
"6071","HALLMARK_COAGULATION","KLF7"
"6072","HALLMARK_COAGULATION","CTSE"
"6073","HALLMARK_COAGULATION","ITGB3"
"6074","HALLMARK_COAGULATION","CAPN5"
"6075","HALLMARK_COAGULATION","CSRP1"
"6076","HALLMARK_COAGULATION","KLKB1"
"6077","HALLMARK_COAGULATION","MSRB2"
"6078","HALLMARK_COAGULATION","TFPI2"
"6079","HALLMARK_COAGULATION","MMP3"
"6080","HALLMARK_COAGULATION","MEP1A"
"6081","HALLMARK_COAGULATION","GP1BA"
"6082","HALLMARK_COAGULATION","APOA1"
"6083","HALLMARK_COAGULATION","SERPINA1"
"6084","HALLMARK_COAGULATION","TF"
"6085","HALLMARK_COAGULATION","PEF1"
"6086","HALLMARK_COAGULATION","GNG12"
"6087","HALLMARK_COAGULATION","SIRT2"
"6088","HALLMARK_COAGULATION","COMP"
"6089","HALLMARK_COAGULATION","HTRA1"
"6090","HALLMARK_COAGULATION","MAFF"
"6091","HALLMARK_COAGULATION","LRP1"
"6092","HALLMARK_COAGULATION","PF4"
"6093","HALLMARK_COAGULATION","CPQ"
"6094","HALLMARK_COAGULATION","MMP15"
"6095","HALLMARK_COAGULATION","RABIF"
"6096","HALLMARK_COAGULATION","HRG"
"6097","HALLMARK_COAGULATION","C8G"
"6098","HALLMARK_COAGULATION","APOC2"
"6099","HALLMARK_COAGULATION","SERPINB2"
"6100","HALLMARK_COAGULATION","RAPGEF3"
"6101","HALLMARK_COAGULATION","CPN1"
"6102","HALLMARK_COAGULATION","ITGA2"
"6103","HALLMARK_COAGULATION","RAC1"
"6104","HALLMARK_COAGULATION","DPP4"
