"","MOCC-000B","MOCC-000X","MOCC-002B","MOCC-000S","MOCC-000V","MOCC-001G","MOCC-001K","MOCC-002C","MOCC-001O","MOCC-002D","MOCC-0027","MOCC-0014","MOCC-000Y","MOCC-000E","MOCC-002Y","MOCC-002F","MOCC-000L","MOCC-0017","MOCC-0005","MOCC-000M","MOCC-0009","MOCC-0021","MOCC-001R","MOCC-001D","MOCC-001M","MOCC-002T","MOCC-001Z","MOCC-000Z","MOCC-0018","MOCC-001U","MOCC-0007","MOCC-001V","MOCC-000F","MOCC-0023","MOCC-000T","MOCC-000W","MOCC-0019","MOCC-001C","MOCC-000Q","MOCC-001H","MOCC-0004","MOCC-0016","MOCC-0024","MOCC-000K","MOCC-0015","MOCC-000G","MOCC-0012","MOCC-0010","MOCC-000R","MOCC-000H","MOCC-000C","MOCC-0025","MOCC-001W","MOCC-001X","MOCC-000U","MOCC-001J","MOCC-001I","MOCC-001E","MOCC-001A","MOCC-002A","MOCC-000A","MOCC-001S","MOCC-001Y","MOCC-000N","MOCC-0008","MOCC-002S","MOCC-0022","MOCC-002R","MOCC-0003","MOCC-001P","MOCC-002Q","MOCC-0020","MOCC-0026","MOCC-001F","MOCC-002I","MOCC-0029","MOCC-001Q","MOCC-0001","MOCC-002E","MOCC-0006","MOCC-001B","MOCC-0002","MOCC-001T","MOCC-002G","MOCC-001L","MOCC-000J","MOCC-0013","MOCC-001N","MOCC-000I","MOCC-002M","MOCC-0011","MOCC-000D","MOCC-002K","MOCC-002L","MOCC-002H","MOCC-0034","MOCC-0032","MOCC-002J"
"SAMSN1",0.941106310946431,1.85996954822103,3.42492208821069,2.37851162325373,4.10097764772482,2.6667565918848,3.09423606984577,4.04176864995163,2.61353165291793,4.70043971814109,2.85996954822103,2.48542682717024,1.75702324650746,2.17632277264046,1.73552217729654,3.64846544302731,1.56071495447448,2.76977173924945,5.04133060682062,3.05484847699562,3.27798474729977,3.13586316536868,3.70154905694307,4.29792505250381,3.90977310414164,4.86987140617771,4.6959938131099,3.09423606984577,4.96116025813664,4.31686980506433,5.27649666564036,2.5033487351675,2.72683121703249,4.74953426766926,3.0036022366802,3.86690797814317,2.91456452349394,4.47702965301306,3.799087306074,3.44890095114513,3.38404980679516,4.47378691161437,3.6959938131099,3.31903981556254,3.53480866123175,5.00854067170295,4.51349074558812,4.97636363573276,4.21023299009585,3.73984810269933,5.46793154602629,4.57773093149008,4.80064109732908,4.65535182861255,1.78659636189081,4.27947129564447,4.3305584000308,3.1407786557828,2.74631276642546,3.91169158187234,2.55090066464752,2.55336050333533,3.80529245560071,3.44095219802964,5.54349588342577,4.06953032516231,4.36597242759338,3.01256867350306,2.39780296186249,4.16912328147676,4.05398016818765,4.31614574229336,3.97361127551947,4.67129337248158,2.0071955014042,3.73552217729654,3.21256933885081,3.86888427302877,4.19455988602261,4.45680614923047,3.7771566660045,3.85199883711245,3.75595576955096,2.59693514238723,4.67581593117227,3.71918344048179,4.39025495632187,4.39163026151743,3.58616424593091,4.99276843076892,4.68873986801449,3.38543103719352,5.03694284479826,1.07724299893246,1.50080205305716,5.59693514238723,3.55336050333533,4.84197311892718
"PSMB3",8.08081752760833,7.66327345072828,9.25389474695006,8.01502470527315,9.04144013007297,7.94532677726463,8.91229058335111,8.45623119034067,9.53805309693854,8.64781815592715,8.94953493301701,8.02042441520043,9.61770621110866,8.93681458472337,7.91396646559834,9.95457438655913,8.38249434029312,9.26291699423325,8.54920708935568,9.28521724610209,8.27146302790437,10.2860494368233,8.33641729517461,8.62442993899968,9.83241536535609,9.90236003922397,10.7859918453504,8.71427986713913,8.63292251546124,9.46552559249123,8.92356519107379,8.56361576562977,8.30250184411232,9.63774789033875,8.60507202417793,9.62325966234274,8.84718265617922,8.60522021708948,8.75452010248213,8.50874555424447,9.59810834534038,9.21140163741847,8.81111776333569,8.18571790835797,8.49040967946001,8.90376136512808,9.5184367843643,9.17819175867861,8.27733390042982,8.64749440343877,8.99994364362425,11.3156137771761,8.32961697104416,8.8860623383456,7.91587937883577,10.6533377349713,8.5059306159975,8.63415760634343,8.84627391134991,9.80737102347491,8.09085343045111,8.61687961491159,9.47409122843645,7.92237627095138,9.24628931465451,9.97292236422541,10.3449616135529,9.19009627379551,8.43766885752051,8.43433632338859,9.38573300514912,10.2599668287965,9.45394963163926,11.4482453883104,9.19352536050122,10.2523579400846,9.66176028661215,9.68690316499658,11.1786835225212,9.51026967089818,9.4643006857774,8.04973966269698,9.3031642752486,8.70109849092743,10.2301045203933,8.31088539118528,8.32355021453705,7.33243941702087,8.30085587126876,9.76520320665317,10.7699535190066,7.8626993409766,7.99265514938683,8.19613488076516,7.08119047534703,8.93937352011443,9.80711337923132,9.30138187230402
"CCL5",2.66448284036468,5.08448952493625,7.114367024952,4.53543091487128,8.08730371169808,3.83491342970104,3.88362081628567,6.08767498668722,6.44741389204674,6.48864353985378,6.10873352786627,4.2149019101607,5.38956681176273,4.33628338786443,3.82578562746479,6.75488750216347,4.73822740036724,5.18665901720211,6.20182986620234,6.59976410307252,7.23256482972878,3.35191096110308,6.71080643369935,6.92955431573285,7.0666274090952,7.30039832312472,5.33664044640873,6.4749227003798,8.35186680350269,6.26322224452176,9.204253227265,4.46858331700683,4.799087306074,9.91077762551742,6.07767027423275,7.13391281423904,4.94485844580754,8.57984388621158,7.62935662007961,7.31750306202927,8.35530704399528,7.97332426912449,7.27155640320235,6.65863994240179,6.42408228666134,9.59799665282103,7.95698592461258,9.15372934943747,7.02956331443266,5.34269695998193,8.37898839679158,6.19927972133662,8.26688021914959,8.83958173728678,3.1407786557828,7.27798474729977,7.30368943547472,5.64616265715789,4.03033607837096,4.5465858290081,5.91049283228871,4.64731450954714,4.84549005094437,6.20280949212501,8.87700799321402,5.75702324650746,6.65349000917199,8.32192809488736,4.25701061820602,5.93640237772506,7.02125762056052,6.16108148227718,7.50406418028055,6.64659470958165,3.55213110825378,5.5033487351675,6.3339603508193,5.30524096595448,3.93073733756289,4.72301239639237,5.68929916053589,6.43895814789755,6.37590826307501,6.12742692986628,7.73281187208294,6.3305584000308,6.71397069243605,7.08555212720929,8.04428482013942,7.87184364850932,5.41413553298445,6.6891593577313,7.24412594328373,4.94251450533924,5.56833618213375,7.81941272620656,5.07382023329167,4.51727569320958
"VAMP8",8.35169015958427,7.74986942739684,9.14044636419568,8.18542058850237,9.27468098840457,7.80232248489952,10.3122249726168,8.58255600301406,9.31612310947525,9.13903966768306,8.9051161922118,9.08025792516947,10.2184179301698,8.29236765104867,8.35093918154643,10.234110876325,8.98604111191833,9.53954658023841,8.51301692817484,9.37308264476587,8.63190458725792,11.5835764345931,9.0885497570169,9.96383533051664,9.59678609594453,10.6411124618293,11.3400225371132,8.83323799073614,9.92637012931215,9.81907736985323,9.50483884565227,8.80815977286838,7.84102962596249,10.6325136127609,8.9745579917281,10.2809331221734,8.81458246590628,9.50672411217618,8.279981943078,9.12350066435096,9.21749731869347,9.62977552372584,8.60288440871842,8.40641761982361,8.24198314969433,8.81429405828283,9.79426963984787,8.94956411344684,8.37603854271698,8.54438492081483,11.0122823295647,11.214750164768,8.34029521043048,9.35054144662277,7.4847020773368,11.5589228903792,8.53632493453967,10.2438285233142,9.31619100686441,10.8584473082408,8.37016428054021,9.45937013884549,10.9177823015383,8.09908476089186,10.0703759099064,10.6794625055562,10.2996087113605,10.1160059930859,9.0898741567729,9.4109812670438,9.12590418747937,10.879414772202,10.2303447353578,11.0912899193618,9.29107858496601,10.2453863232633,10.4606709022596,10.1765596448365,10.7692675937283,10.2283858170494,10.3670215332323,7.7488637145357,8.67472192428853,7.89506021268939,10.4903495057393,8.57160097245201,9.45201467524037,8.62457615685684,7.953207027098,9.80109397140111,10.9587701907535,7.9692426044345,9.23718605508818,8.91945926911157,6.57712666130705,10.5216298821792,10.1226468378687,9.93428059364002
"CKS1B",6.94871764126317,4.97727992349992,8.5980525001616,7.4666271200415,8.12644636477543,7.93386766188956,9.67445712052367,8.31745783860589,7.71025541868611,8.47423322098866,8.75405236752892,7.98754825895374,9.10181813422741,7.43571192661765,6.97865326490861,10.0046277910529,9.06514682441986,9.74659829395889,7.88270417921253,8.9022243547763,7.30332412685951,9.77945672463417,7.97073863899057,9.32197317840296,9.13706798543394,10.2044611039903,11.0596283747406,8.81720752750464,8.47885049709889,9.22141795112421,7.72628628972067,7.1139504824225,8.54859075054853,8.73342213484052,7.94040169796984,9.33393799575828,9.11922646977059,7.36981542428391,7.62087961135541,8.80883550072716,7.46147944728616,8.86835958369303,8.77294133783134,7.88636723828563,7.29563120039578,8.29061792494521,9.6321773170311,7.94906796585291,8.29305774866259,7.56017995776418,9.54279973268079,11.3899485574857,6.67412163263239,8.15532422905059,7.55259225418735,10.4409937114471,6.77518226438132,8.49753253300672,8.97432854180958,9.99210277523511,8.6101389837055,8.92258440271366,10.1110834922553,7.53768433714752,9.84536459374695,9.45563545554575,9.75895603760272,7.85536685265826,7.50969584193339,8.60095358683846,7.63372181264101,8.93860925621996,8.98293655004793,11.3875165617489,7.62490509286262,10.5540899612918,9.30133614069591,8.93525346538511,10.4455425645993,8.99392905237547,9.65881842970743,5.98686597232911,7.55589282686783,8.36889927505647,10.0717304965674,8.05294837224369,7.64724254570919,6.08703845676695,7.22747154635928,8.97088240674531,10.2524289056785,7.53636379239547,7.0503928599799,7.00910078936379,4.3743439890385,8.13555539042546,9.9518675043269,9.74595997790682
"RPS5",11.854809957602,10.2779498879456,11.986247371239,9.79558514511806,11.7251787720522,9.9213649179195,12.4227191932777,10.3098628397467,10.5938579388582,11.7428525552646,12.62718958462,11.8632609443109,13.3867382107751,10.7310644153158,11.3894538816964,12.4340782516978,10.3719072975952,12.709667580861,11.3910985606708,11.8817984282184,10.5300453743228,13.5014988581218,11.0423844231655,11.8558223342292,11.3502264953584,12.9516945133054,13.3539903569101,10.7487044123555,10.8204582181653,11.3111920153415,11.0507601535281,10.3227844408653,10.5593388476065,11.8418198433009,10.182965358909,11.79748725722,11.1212291465147,10.9230228678005,10.1716021610565,10.5942312829868,10.8996816815865,11.76631356491,10.2860263268951,10.3544036726294,9.67258445397367,11.3954163159117,12.0437552848223,10.8259922751679,9.90487542703346,10.5651496912723,13.6981045040792,14.1319349116106,9.99638874644762,10.4252788558913,10.5089336817058,13.4760322729323,11.4110448438305,11.5673049099715,11.4814563724795,12.68491952496,10.8288505129347,12.4795655612918,14.6680062944603,9.7596385604094,12.5174946992704,11.7145632190902,11.0579172853536,11.9112983519492,11.1218701932327,11.5102647250719,11.6386893136997,14.194611438944,12.2944972645331,13.4019074703211,11.2906352023508,12.6280855049817,11.594949698547,12.5062059094245,14.2526757796112,12.2039535875205,12.0992623245728,10.7780360499345,11.0458415528167,10.2902377696648,12.5981409206964,11.2319171551765,11.1760609212734,9.42550965856273,9.92456015833117,11.2169883075768,14.6337064893731,10.1562853681586,11.1274075830537,10.1660375162558,6.48317085322987,12.2507721315999,12.4392828881735,10.5696088104393
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL15",2.05658352836637,0.739848102699327,3.16671544496642,2.19534759832222,4.03562390973072,2.69821847822441,2.83390207666916,4.24564777363675,3.12598165385472,3.13586316536868,2.87381319835909,3.17632277264046,3.94392132655349,1.63226821549951,1.66448284036468,3.50207595604579,1.92599941855622,3.61823865559545,2.70043971814109,3.50080205305716,2.55581615506164,5.50525580093216,2.90881290773955,5.40871186102943,2.79493566280354,5.73930807086039,4.36597242759338,4.94953493301701,3.36597242759338,3.48155728070859,4.45680614923047,3.00539998774259,2.88947354253111,3.21878116778407,2.31614574229336,4.75595576955096,2.17632277264046,5.58345891013077,2.72683121703249,3.0408924306469,4.65935375917005,5.22149045504206,3.33771109212829,1.63691458035588,3.35191096110308,5.47248777146274,2.94485844580754,5.24145887127465,2.86591881455221,2.15704371014558,5.21916852046216,4.50271248596606,3.61235249875266,3.27798474729977,1.15704371014558,3.52857131887076,2.41953889151378,3.17632277264046,1.24488705912353,4.04001567884788,3.5033487351675,2.88947354253111,3.1407786557828,2.88362081628567,4.30451104180995,4.78555055173926,3.79493566280354,3.53106949272595,0.713695814843359,2.20476675065461,3.89433274227769,4.24792751344359,5.52230689287139,5.09296850932414,1.57046293102604,4.99774402605963,5.26040209302579,3.94110631094643,2.79493566280354,4.04526821513853,3.33342373372519,2.64846544302731,2.48542682717024,3.65420637794429,3.83289001416474,2.78659636189081,4.35966172233388,3.20320115631661,2.12763327972587,3.47508488294878,5.00180224263399,3.16992500144231,3.30597052098439,2.92599941855622,1.35049724708413,4.27500704749987,5.22303633790187,4.44360665147561
"ROMO1",10.2794596879201,9.11202240727638,10.2912973469587,7.71644223684332,10.4543918370192,8.66870773811566,11.4517108160634,9.16729268863431,10.0455412614972,10.9986891445038,10.65352583606,10.5578944354121,11.4051361434546,10.4119134459064,9.07911139483591,13.1267722185599,7.77985065247157,11.0801846278215,8.72430920101082,10.6075152627968,10.350419894633,12.3992138270448,9.05926333229928,10.3301437986779,11.3945913095346,11.8824596442671,12.3139487041037,10.064863994534,10.443751676144,10.9528504278463,9.88986896395085,9.07767027423275,8.44323366394447,10.9812961267909,9.1479934844609,11.5306014145168,10.1095433922798,9.66332682753577,8.89132804336058,9.9698037992071,11.7231233529093,10.19041732546,9.10622267291913,8.38681094647222,8.9092330723027,8.84755852115075,10.1081192953057,10.2122288568855,7.98823022306046,9.06665431475704,11.497243102752,12.8549501752069,8.58315800387441,9.30638073362021,8.52681219665636,11.011108423903,10.4787190686588,10.5239637377183,10.3461701934472,11.6864304917435,7.67292029947316,10.410843507727,11.5533989050559,8.91770026645698,9.91191623657278,11.1134882397933,11.2306329405293,10.2054511642953,10.4001963420266,10.2247011393279,10.9215136907782,12.1210575048628,11.1522404705114,12.8088355007272,10.7548123598399,11.9255989439185,11.9260550312426,10.8443056140509,13.5624415920796,10.0145087273982,10.9782528420244,9.10331403899249,9.63332221940551,8.45512169355147,11.6084812361675,10.8887889030822,8.50442176983273,8.31379002544369,8.85452558561636,10.7684242025181,12.4472253184729,8.18259298964894,9.84305737358767,9.53484755994809,5.85623875989708,10.4586424289731,12.2009292481931,11.7494546557905
"OASL",2.20789285164133,0.956056652412403,3.16671544496642,4.36317107711924,4.5552026338783,2.84197311892718,4.25323293853803,4.67525138605026,6.14506601418589,4.0686708106651,1.98185265328974,2.71369581484336,2.44625622988956,2.28392177230762,2.14404636961671,4.81557542886257,5.52073652693764,7.73795710621359,5.19416586852982,4.03474394932473,3.83693401132109,3.05658352836637,2.78031009904338,3.83086375675176,4.47118746038699,4.1101961777542,2.88166461932035,4.96809075204526,5.06824086131282,4.68313498512609,4.64327899631198,3.91838623444635,4.94860084749336,5.03430376776804,6.04614178164472,3.83693401132109,4.36527259976453,3.97911075501579,4.9500017490835,5.14363830992204,6.17552460108987,5.44095219802964,5.64846544302731,5.47118746038699,4.04526821513853,4.84297883178833,4.84247606299394,5.03826057517535,4.57833494868161,5.24069594421251,5.48607074373567,6.14016513459945,3.61588707391606,5.1586601753465,1.81147103052984,6.11249163574186,3.02147972741045,1.68257329734758,1.67355642399014,2.77820857639809,2.74631276642546,2.10433665981474,2.50080205305716,3.81557542886257,5.55305325276641,5.42189651204225,3.73009646559547,1.98550043030488,2.58496250072116,3.94579495674006,4.14974711950468,3.48155728070859,2.51349074558812,5.90977310414164,3.20789285164133,4.60229058486114,6.19908336951041,4.99095486039699,3.00180224263399,6.53620835469226,4.14486214291573,3.40735275114004,4.45483390689887,3.94953493301701,5.71177020386319,4.35825558670513,5.28169825009883,2.20789285164133,4.40190347160796,5.37051305246041,5.6839771069756,3.74953426766926,4.03121873061072,5.12018602753186,2.44095219802964,4.95279947789994,3.93451650158608,6.1872530855823
"NME1",7.41616416473313,6.43596189543763,7.75067349320609,6.62731500136505,8.8413756450305,6.97177344719337,8.60725632749144,7.44708322620965,8.6156296369681,8.00562454919388,8.78741287390586,8.06436554026363,8.43224957365991,7.77669621391869,7.07435557599732,9.49413555700617,7.37321317980804,8.89536321713065,7.27202318906105,8.47848651208419,6.95710204156229,9.64972322608219,7.71822461155628,8.23179718352995,8.90833256978243,9.14501504906919,10.2446968178045,7.94830882169617,7.63023071585969,8.64461340591934,7.73836252845622,7.5505928897043,7.64031724995088,8.1993288051179,7.49825086752783,8.72499126184089,8.29429909312337,7.65656787428512,7.47524704728784,7.37312615775892,8.29512606310767,8.76148474727011,7.517039424676,6.65176927141799,7.22814527566778,8.10648442429254,8.6021792156717,8.21407622240119,7.377384077248,7.55619947335199,8.99830835035429,11.3950413714972,6.6646250548693,7.56651075585788,7.04668749222387,9.44588392682753,7.40624753080657,8.28058520256447,8.70026630687327,8.86548584212571,6.992088609014,8.05966892931089,9.04226128954696,7.30651744524982,8.27048222222524,8.50874555424447,9.29783336841106,8.01652974824349,7.66163560233596,7.9174317553901,8.1793617570504,9.10370744048039,8.96546685683475,9.87293646525503,9.16561050876273,9.51347100630245,8.97421380316426,9.5702921473572,10.3393378443026,8.30263892378755,9.00250563262232,6.9086928382425,8.34810845887063,7.63582693043563,9.17260252169146,7.67652130205656,7.44493204894218,6.28392177230762,7.14363830992204,9.14197937952549,10.2637973484136,6.92195991732617,7.64436104469458,7.21315283533637,5.0703893278914,7.8444860877578,9.36352154354655,8.72805655144938
"ITM2A",2.15055967657538,3.28392177230762,5.13175409098481,1.89917563048051,4.33842441478356,1.7311832415722,3.31903981556254,3.98367769469807,2.88166461932035,5.06608919045777,4.31469652565629,3.03033607837096,3.19692173382033,1.98550043030488,0.918386234446348,4.63633460244218,1.11103131238874,3.12763327972587,5.01167453338092,4.50716034911752,4.39506279951758,2.85798099512757,4.47961860846942,5.29829173062012,4.00809242094872,6.20104568624506,5.49121175600309,3.51222688651396,5.44261180368934,3.32768736417605,6.26284654268607,0.970853654340484,1.96716860753263,5.25058266478754,2.41683974191283,4.19770815795585,2.09423606984577,5.75542173473424,3.97361127551947,3.44625622988956,2.4594316186373,4.66049513188851,3.98093926608551,4.4093909361377,3.77925972037238,5.53667461756976,5.20163386116965,5.45779126025604,3.83289001416474,3.28243980500639,7.63103150535671,5.29939120612683,5.17512534965772,4.60584986719498,2.09423606984577,5.0232553523003,4.8923910259134,4.06953032516231,2.85996954822103,4.57833494868161,3.08065766334523,1.74416109557041,4.80529245560071,3.18745105402733,5.17192735435346,4.90400231628369,3.17632277264046,1.95233356636969,2.10768786931437,4.36876834909033,2.58496250072116,6.13381009110603,4.93922657772821,5.29241366782748,2.38404980679516,5.3533232911629,3.4867143730307,2.74200621086674,3.74953426766926,3.74523733212975,4.90929308582382,3.90881290773955,4.12680770314203,2.22032995487956,4.40871186102943,4.44493204894218,4.43895814789755,1.9297909977186,4.30597052098439,3.69488019279919,5.25134038278862,4.02768487693716,5.36422222109353,2.17312743348066,0.356143810225275,5.51412226017071,3.81455042346181,2.87970576628229
